id,title,artist,count,year,duration,loudness,tempo,time_signature,key,danceability,energy,valence,explicit
0u16RbrSY7DWF3WAr0aaZ3,I Like The Way (The Kissing Game),Hi-Five,23,1991,348.77332,-10.53,104.085,4.0,1.0,0.723,0.498,0.712,False
5VYTKiOnHw4iTrB9pG3yum,Unbelievable,EMF,23,1991,209.81332,-6.854,104.073,4.0,1.0,0.636,0.848,0.934,True
1kPBHRXyXdrtYfUfeRwBko,"I Wanna Sex You Up (From ""New Jack City"")",Color Me Badd,23,1991,236.94667,-8.404,201.81,4.0,6.0,0.551,0.591,0.474,False
4lbhQdbiTpNP7GowZG8KsM,Don't Treat Me Bad,Firehouse,23,1991,235.12498,-7.036,111.175,4.0,8.0,0.606,0.89,0.612,False
2drQ6wg2hdl6RDslarifh8,One More Try,Timmy T.,23,1991,209.42667,-9.198,149.826,5.0,9.0,0.641,0.573,0.5,False
0lyNsWWnut97Jm8aDnn3Us,Signs,Tesla,22,1991,194.93333,-10.479,162.042,4.0,7.0,0.333,0.74,0.481,True
1CrWoWuxupYY1vi1XRdpBX,Something In My Heart,Michel'le,22,1991,353.0,-12.892,130.295,4.0,8.0,0.698,0.434,0.386,False
2kDH08boXJyhKMl5hnZbrE,Love Of A Lifetime,Firehouse,22,1991,285.9375,-6.174,123.185,4.0,1.0,0.459,0.622,0.113,False
1KONmY3enP3r3nIPQidWAy,Now That We Found Love,Heavy D & The Boyz,22,1991,258.2,-14.753,119.955,4.0,8.0,0.744,0.697,0.683,False
6eBK3edMW7bEzecF1eCezc,(Everything I Do) I Do It For You,Bryan Adams,22,1991,394.13333,-12.605,131.251,4.0,1.0,0.526,0.365,0.254,False
0otWaD7P1jqYsb0qSHNo6J,Hold You Tight,Tara Kemp,22,1991,284.34457,-9.194,100.054,4.0,1.0,0.739,0.675,0.643,False
10JIQ4VbdRMlqvSJGvi7El,This House,Tracie Spencer,21,1991,306.53333,-9.849,112.589,4.0,6.0,0.74,0.738,0.971,False
28zaRfdizHTtqqUXJWZjtb,Running Back To You,Vanessa Williams,21,1991,280.0,-10.517,115.303,4.0,5.0,0.723,0.865,0.875,False
07M76e7IXxYdnC1BBiJxEX,All The Man That I Need,Whitney Houston,21,1991,251.42667,-9.958,150.944,4.0,5.0,0.496,0.571,0.25,False
3IDsegNBHC4pjGCOMTQYlU,Baby Baby,Amy Grant,21,1991,236.97333,-4.45,97.862,4.0,1.0,0.702,0.901,0.919,False
5nNwxsg6vS3pKcLNcAvRWP,Do Anything,Natural Selection,21,1991,237.37334,-9.221,93.847,4.0,11.0,0.654,0.749,0.663,False
6WCJyL4KetAqEZYhRq5S3f,Temptation,Corina,21,1991,241.53333,-10.663,118.352,4.0,7.0,0.609,0.771,0.565,False
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,R.E.M.,21,1991,268.42667,-5.051,125.639,4.0,9.0,0.666,0.855,0.803,False
4ft27P0ZmkRjYkAivwE9uJ,I Can't Wait Another Minute,Hi-Five,21,1991,301.76,-14.931,147.359,4.0,8.0,0.616,0.456,0.665,False
5EFy628DSPL8FpuOLavfCl,Place In This World,Michael W. Smith,21,1991,193.9195,-7.62,77.066,4.0,6.0,0.481,0.521,0.299,False
1cItNpcJskTVETprljc7HV,Hole Hearted,Extreme,20,1991,219.28925,-9.438,203.396,4.0,6.0,0.4,0.747,0.674,False
5hWdgGVcfTeLPAiHM6EZG9,Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,20,1991,269.30667,-8.406,121.656,4.0,1.0,0.711,0.951,0.903,False
7Aw400xYfxX0tDLC4dV7CI,Here We Go,C+C Music Factory/F. Williams,20,1991,340.50668,-5.642,113.808,4.0,6.0,0.433,0.947,0.761,False
2rgMQNOF91LdmJClQAgqW9,Don't Want To Be A Fool,Luther Vandross,20,1991,275.13333,-8.345,95.321,4.0,7.0,0.632,0.576,0.323,False
24LlWhWXorT9R81J2vaA9H,How Can I Ease The Pain,Lisa Fischer,20,1991,319.88,-7.579,116.212,4.0,4.0,0.634,0.577,0.4,False
57OfvZ1HFFTWQltTgdyj6N,For You,The Outfield,20,1991,267.28,-9.196,118.9,4.0,10.0,0.623,0.675,0.633,False
6VthESmOYTaHBh1g0pacba,Everybody Plays The Fool,Aaron Neville,20,1991,266.10666,-14.022,87.894,4.0,10.0,0.789,0.352,0.431,False
5SmA539btynYIuTdSe8rzP,Cry For Help,Rick Astley,20,1991,259.73334,-7.912,89.952,4.0,0.0,0.568,0.592,0.416,False
3V2FaMOqjUyOwSMm5xmKQo,Just Want To Hold You,Jasmine Guy,20,1991,251.86667,-13.701,161.986,4.0,8.0,0.611,0.368,0.451,False
05R2lE5g9hnaSmxIrUl3C0,I Adore Mi Amor,Color Me Badd,20,1991,289.2,-9.995,91.99,4.0,3.0,0.683,0.476,0.725,False
1KT3ndndHOGXePgC4o0Jq9,Get Here,Oleta Adams,20,1991,276.73334,-16.333,74.106,3.0,10.0,0.28,0.211,0.223,False
1eDCizNe4EQMj7okkjIeXo,Romantic,Karyn White,20,1991,247.16,-7.509,110.264,4.0,1.0,0.68,0.941,0.823,False
1XF7umKqStpKnL2d2YZ53V,Touch Me (All Night Long),Cathy Dennis,20,1991,209.06667,-10.298,118.01,4.0,10.0,0.655,0.776,0.454,False
5o5U2r5F3ojvkhLSqRbY1Y,The One And Only,Chesney Hawkes,20,1991,223.66667,-11.063,119.957,4.0,4.0,0.681,0.697,0.775,False
6Ceejf3zBXvAhIY9DbP1Pr,Something To Talk About,Bonnie Raitt,20,1991,227.57333,-13.478,102.633,4.0,1.0,0.795,0.64,0.954,False
0S7Vv5am0xbAXgJ2RFQR8S,Where Does My Heart Beat Now,Celine Dion,20,1991,272.86667,-10.419,74.051,4.0,10.0,0.528,0.62,0.595,False
3lQrGsSzg5C38sqsza5C3E,Too Many Walls,Cathy Dennis,20,1991,265.8,-11.032,97.15,4.0,10.0,0.723,0.587,0.642,False
015qd1I4v00JIoK7yOUgKC,Rush Rush,Paula Abdul,19,1991,292.93332,-11.577,90.012,4.0,4.0,0.706,0.44,0.395,False
02KLiEs31kxh1krQJezlTL,I've Been Thinking About You,Londonbeat,19,1991,317.93332,-14.986,113.561,4.0,11.0,0.63,0.595,0.878,False
35keiknicSk7ZiEl1Wa4Hg,"Just The Way It Is, Baby",The Rembrandts,19,1991,243.89333,-8.711,110.738,4.0,3.0,0.794,0.613,0.823,False
4wj8ppW6nJ5hYlgfeJNBn2,Joyride,Roxette,19,1991,263.09332,-5.315,102.348,4.0,2.0,0.631,0.77,0.734,False
1hFtJ5rV3aAm58ErijHdFO,I Don't Wanna Cry,Mariah Carey,19,1991,288.82666,-12.486,130.786,4.0,7.0,0.641,0.504,0.275,False
55lX3vm1G35mUpawXHK5Te,Every Heartbeat,Amy Grant,19,1991,213.73334,-3.834,126.956,4.0,2.0,0.648,0.89,0.808,False
5gbPzqSC9MFfkeM3L06Imy,Real Real Real,Jesus Jones,19,1991,188.76,-13.136,110.209,4.0,0.0,0.596,0.547,0.697,False
6VnpKLtfNH4Dk09YSGPSyR,It Ain't Over 'til It's Over,Lenny Kravitz,19,1991,242.64,-10.74,159.69,4.0,6.0,0.679,0.568,0.93,False
6TSM5vkz0WzyZsNAKKYDcw,Someday,Mariah Carey,19,1991,246.10667,-8.686,109.864,4.0,1.0,0.684,0.818,0.937,False
3VqHuw0wFlIHcIPWkhIbdQ,Enter Sandman,Metallica,19,1991,331.56,-8.412,123.296,4.0,6.0,0.566,0.834,0.621,False
7w5AOd6HrDIHewHfpABEss,Wicked Game,Chris Isaak,19,1991,289.06668,-18.09,112.306,4.0,9.0,0.663,0.296,0.359,False
2upjcGvuiTCGSaGPZZ2dtD,Show Me The Way,Styx,19,1991,277.17334,-9.537,157.416,3.0,6.0,0.245,0.433,0.165,False
5x9MJycRilBm2SNavzt9yF,Coming Out Of The Dark,Gloria Estefan,19,1991,242.62666,-11.694,131.846,4.0,4.0,0.643,0.43,0.475,False
6Plvc2Me6ZjQuwfr2x0xYQ,3 A.M. Eternal,The KLF,19,1991,200.07288,-11.716,120.013,4.0,0.0,0.732,0.577,0.332,False
05NYcsjJwOYq4jIiKPVj9p,Hard To Handle,The Black Crowes,19,1991,188.06667,-3.58,103.783,4.0,4.0,0.599,0.79,0.961,False
2JejWNHxYQ71rwoJnERnZP,Together Forever,Lisette Melendez,19,1991,345.8,-4.046,118.939,4.0,11.0,0.683,0.964,0.704,False
5KNbCF0FpIWuPE8x6bhGgw,You're In Love,Wilson Phillips,19,1991,291.86667,-11.051,101.872,4.0,1.0,0.687,0.678,0.515,False
6hTBP6QLwJdxbKyLlLXrGo,Let's Talk About Sex,Salt-N-Pepa,19,1991,213.26666,-13.497,106.929,4.0,6.0,0.863,0.543,0.799,False
0cELvuwJW1acISUHYB6suj,Emotions,Mariah Carey,18,1991,248.09332,-7.008,114.851,4.0,9.0,0.74,0.752,0.939,False
6FfdQJ9HJcJAvsPVIyoGZ5,Rico Suave,Gerardo,18,1991,291.66666,-11.337,105.931,4.0,11.0,0.798,0.817,0.446,False
6jL1SnyXcXiKOmw4M2RnmT,Around The Way Girl,LL Cool J,18,1991,248.49333,-17.154,202.134,4.0,1.0,0.62,0.445,0.587,False
742hY2twqAjwNYnKkQdilj,Strike It Up,Black Box,18,1991,298.69144,-7.694,118.398,4.0,6.0,0.875,0.862,0.915,False
7qSd3WHSPUtmt6c36pwJaY,Fading Like A Flower (Every Time You Leave),Roxette,18,1991,230.68,-5.738,105.419,4.0,0.0,0.609,0.668,0.319,False
6oNvmplQGUkmAh441Teows,I Touch Myself,Divinyls,18,1991,227.64,-10.211,109.328,4.0,5.0,0.66,0.711,0.726,False
20XdEFyaUR9C7aDIdq2OAd,Summertime,D.J. Jazzy Jeff & The Fresh Prince,18,1991,270.97333,-14.439,95.116,4.0,7.0,0.677,0.539,0.469,False
23QEnDSZOxgdzcZYQRs7LY,Written All Over Your Face,The Rude Boys,18,1991,381.04,-12.126,133.943,4.0,7.0,0.806,0.528,0.802,False
3MVm36ouM56jbP5rORxbVy,Sadeness Part 1,Enigma,18,1991,260.4,-13.677,95.721,4.0,7.0,0.607,0.478,0.51,False
1jRAg7uqdsm5VYKKeEVKVd,Piece Of My Heart,Tara Kemp,18,1991,289.74,-10.696,200.128,4.0,1.0,0.536,0.823,0.916,False
7eheoW4hxrH51ww2QePVwF,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,18,1991,244.09332,-7.405,112.117,4.0,6.0,0.557,0.798,0.793,False
6ep87j7rt6j8Fok55N9NOs,Power Of Love/Love Power,Luther Vandross,18,1991,402.41333,-6.615,92.357,4.0,0.0,0.602,0.911,0.851,False
6pceknxOgA22HKs99yPEm1,Rhythm Of My Heart,Rod Stewart,18,1991,254.86667,-11.021,94.955,4.0,1.0,0.582,0.54,0.433,False
3efqNhyZjnIX2Pnu4Jx8dq,"Time, Love And Tenderness",Michael Bolton,18,1991,330.30667,-8.649,170.037,4.0,6.0,0.51,0.808,0.738,False
2MVQbDuhVs2muWFURtIdNb,Unforgettable,Natalie Cole,17,1991,210.90668,-13.369,85.691,4.0,5.0,0.286,0.288,0.142,False
13LaMFuIrBYRMwfO5pPdU0,I'll Do 4 U,Father M.C.,17,1991,223.88,-4.919,109.526,4.0,1.0,0.828,0.668,0.81,False
5TS6P84uJYubgKr2QTU1fk,Waiting For Love,Alias,17,1991,278.17334,-10.728,111.581,4.0,7.0,0.615,0.537,0.494,False
04jNbL6I5ZPLYKKlL08Z8Z,I Wonder Why,Curtis Stigers,17,1991,267.24,-8.971,135.112,3.0,0.0,0.549,0.62,0.288,False
1zaBFb0dqWbGbeDNCn4Czz,Walk Through Fire,Bad Company,17,1991,288.56,-10.311,122.965,4.0,7.0,0.626,0.698,0.72,False
1k28sDTLOz942qa3wEtMQE,O.P.P.,Naughty By Nature,17,1991,271.06668,-11.949,97.736,4.0,4.0,0.848,0.838,0.787,False
6hca73V4uCdpivMbukjMZL,Mercy Mercy Me (The Ecology)/I Want You,Robert Palmer,17,1991,357.34668,-7.673,99.061,4.0,1.0,0.584,0.949,0.854,False
6OSyCAmXT4Gkd3OQ2aPOaF,Silent Lucidity,Queensryche,17,1991,347.76,-5.659,140.04,4.0,7.0,0.461,0.627,0.0977,False
1rJpT4AoSEMTngT6mSZw36,Playground,Another Bad Creation,17,1991,249.77333,-11.285,110.481,4.0,1.0,0.788,0.772,0.761,False
3X6fhK1O4pVPJhvrhgNngO,P.A.S.S.I.O.N.,Rhythm Syndicate,17,1991,216.1971,-8.364,110.877,4.0,2.0,0.763,0.856,0.783,False
6SxbEd5bMcRwgYwlBJ3aT0,The Motown Song,Rod Stewart,17,1991,240.4,-7.536,116.003,4.0,9.0,0.65,0.807,0.788,False
2LCIRBYUBMFy9hL81qthi1,Love Is A Wonderful Thing,Michael Bolton,17,1991,282.93332,-8.915,125.104,4.0,2.0,0.727,0.824,0.935,False
4V0s4tCAluvZWPEAIodihi,Never Gonna Let You Down,Surface,17,1991,227.22667,-11.9,124.45,4.0,3.0,0.56,0.363,0.186,False
4nDjw5rDm2H7dIvEyrIABn,More Than Ever,Nelson,17,1991,208.96367,-6.535,97.281,4.0,0.0,0.509,0.876,0.532,False
1SShxVVBeZBCY7WddnksPz,Gypsy Woman (She's Homeless),Crystal Waters,16,1991,451.82666,-12.612,119.981,4.0,5.0,0.484,0.641,0.181,False
3X6fhK1O4pVPJhvrhgNngO,Going Through The Motions,Aftershock,16,1991,216.1971,-8.364,110.877,4.0,2.0,0.763,0.856,0.783,False
5NK8jad728pj6YeqM5VJD4,She Talks To Angels,The Black Crowes,16,1991,329.4,-5.782,160.058,4.0,4.0,0.584,0.521,0.317,False
6fQ8nyAK4ZhoCif58okkns,You Don't Have To Go Home Tonight,The Triplets,16,1991,239.33333,-7.375,132.432,4.0,9.0,0.561,0.88,0.665,False
4VZDv8sASBS8UruUBGTFdk,Hold On,Wilson Phillips,50,1990,266.86667,-9.897,97.801,4.0,5.0,0.68,0.657,0.546,False
2qhASBzpbFhPRtrnZ5lLnz,Unchained Melody,The Righteous Brothers,32,1990,218.01334,-16.725,98.54,3.0,0.0,0.339,0.208,0.288,False
2j8ThleRVt1A8zKIs2B4D1,Heart Of Stone,Cher,30,1990,256.29333,-10.882,204.411,4.0,0.0,0.391,0.647,0.553,False
6zNPPFFrxmhpTQejOn1Wm1,Sending All My Love,Linear,27,1990,234.06667,-13.644,104.833,4.0,7.0,0.703,0.517,0.768,False
33I3oS8UkebR3KRvqxD9X0,Close To You,Maxi Priest,27,1990,325.8,-15.427,95.992,4.0,6.0,0.781,0.478,0.962,False
3JjY2L2bqql54j1SjnjQ23,(Can't Live Without Your) Love And Affection,Nelson,26,1990,236.4351,-6.384,121.386,4.0,1.0,0.541,0.904,0.833,False
5XcZRgJv3zMhTqCyESjQrF,Poison,Alice Cooper,26,1990,270.08,-5.509,118.698,4.0,2.0,0.28,0.908,0.26,False
6kvoHl80mfCVTv7XnZkjQn,"It Must Have Been Love (From ""Pretty Woman"")",Roxette,25,1990,258.78668,-6.655,80.61,4.0,5.0,0.52,0.652,0.722,False
4WqIpnqW9EvBXlT4jJFa0M,Tic-Tac-Toe,Kyper,25,1990,383.42667,-5.277,125.812,4.0,7.0,0.808,0.912,0.402,False
042pmCix7CPth3l3X28jl1,Here And Now,Luther Vandross,25,1990,323.0,-14.453,74.967,4.0,7.0,0.571,0.285,0.244,False
3P6fS71hWhZvOnnxQojJ0Z,Mentirosa,Mellow Man Ace,24,1990,258.53333,-14.762,113.592,4.0,1.0,0.966,0.505,0.826,False
27QvYgBk0CHOVHthWnkuWt,Vogue,Madonna,24,1990,316.81332,-6.449,115.997,4.0,6.0,0.737,0.88,0.329,False
0yp3TvJNlG50Q4tAHWNCRm,Enjoy The Silence,Depeche Mode,24,1990,257.63058,-11.817,112.776,4.0,0.0,0.626,0.667,0.83,False
0gXTCSzaCOzNoRb9FeE62N,"King Of Wishful Thinking (From ""Pretty Woman"")",Go West,24,1990,241.76,-7.378,107.887,4.0,0.0,0.669,0.869,0.919,False
5TSANSqPTD6nBG0NSJWmVB,"Cradle Of Love (From ""Ford Fairlane"")",Billy Idol,24,1990,281.46667,-4.588,144.038,4.0,3.0,0.612,0.942,0.622,False
1KU5EHSz04JhGg3rReGJ0N,Black Velvet,Alannah Myles,24,1990,287.44,-10.07,91.138,4.0,8.0,0.75,0.366,0.477,False
40xz60ciGIpsRtDqRfPKBE,Rub You The Right Way,Johnny Gill,23,1990,332.30667,-6.952,111.872,4.0,10.0,0.66,0.873,0.864,False
0YEC3pNS0uIKvZb5u4lgsu,The Humpty Dance,Digital Underground,23,1990,391.69333,-8.0,103.508,4.0,10.0,0.813,0.693,0.618,False
5bqNu0YfNOZpgl34bcJiFQ,I Wanna Be Rich,Calloway,23,1990,304.2,-10.265,114.181,4.0,0.0,0.733,0.781,0.869,False
0YqhqbLNpfQetrwuLaVTiK,Oh Girl,Paul Young,23,1990,216.37334,-7.032,135.903,4.0,9.0,0.57,0.575,0.421,False
3yEEVvIZte7i4ImYSnuFqr,Can't Stop,After 7,23,1990,247.18668,-11.069,97.097,4.0,0.0,0.73,0.846,0.817,False
5In7xBveNACCRX2uWNoPuW,I Don't Have The Heart,James Ingram,22,1990,253.50667,-8.181,88.883,4.0,2.0,0.487,0.423,0.334,False
1rIy3lkFJnMsTLZpxFmYU8,Release Me,Wilson Phillips,22,1990,295.69333,-11.143,97.254,4.0,0.0,0.721,0.471,0.443,False
1Oz5bcZyzhiaEa3F06EiPY,No More Lies,Michel'le,22,1990,225.84,-6.972,110.294,4.0,10.0,0.834,0.871,0.835,False
1MQCTOWVfy4PcuBXkBsHVB,Just A Friend,Biz Markie,22,1990,238.26666,-9.004,85.308,4.0,0.0,0.862,0.663,0.837,False
3an1aoJKoBXJKoIfdDbVwf,Do Me!,Bell Biv DeVoe,22,1990,272.44,-6.816,107.823,4.0,10.0,0.716,0.772,0.671,False
0gRhXiFgrIz8OfSW4up1k1,The Power,Snap!,22,1990,227.02998,-7.637,108.891,4.0,0.0,0.747,0.878,0.701,False
4ziqqoW1o3P5EhNqK6CPb1,Something Happened On The Way To Heaven,Phil Collins,22,1990,291.58667,-4.137,114.613,4.0,5.0,0.656,0.88,0.88,False
1DapqOfkDAQCiKnvfwKo0g,All Around The World,Lisa Stansfield,22,1990,265.76,-4.598,101.201,4.0,1.0,0.671,0.914,0.806,False
0gLQ6jhJsyYfl7PrD1RZ7X,Vision Of Love,Mariah Carey,22,1990,209.29333,-10.959,205.362,3.0,5.0,0.256,0.464,0.355,False
0gTEvnqaTPmrDvzbKZtQuw,The Ballad Of Jayne,L.A. Guns,22,1990,274.10666,-14.216,61.207,4.0,6.0,0.474,0.369,0.156,False
,If U Were Mine,The U-Krew,22,1990,,,,,,,,,False
1sUTfgduT0WIQO8kXKXxLC,"Blaze Of Glory (From ""Young Guns II"")",Jon Bon Jovi,21,1990,335.24,-9.822,78.61,4.0,7.0,0.55,0.618,0.429,False
5r5F5GJDlalgPytZD4DjWB,Girls Nite Out,Tyler Collins,21,1990,237.46744,-10.027,109.077,4.0,1.0,0.739,0.675,0.572,False
7jZ4UZAmg006Qx3rVuF7JI,The Heart Of The Matter,Don Henley,21,1990,322.6,-11.548,88.156,4.0,2.0,0.579,0.529,0.38,False
4ReyTz0y3TGkX48wO3Llot,Epic,Faith No More,21,1990,293.65332,-7.486,174.238,4.0,4.0,0.358,0.893,0.262,False
08R1hMx1ARs5s9ZkscPnnu,Make You Sweat,Keith Sweat,21,1990,252.21333,-7.638,168.02,4.0,4.0,0.484,0.706,0.412,False
1lXs8UWoQr7wMjHdxQI2XA,Expression,Salt-N-Pepa,21,1990,236.24,-10.834,107.738,4.0,6.0,0.936,0.571,0.881,False
46Qy1xAr2K7rylRYwdQ6Gw,House Of Pain,Faster Pussycat,21,1990,344.61334,-6.159,121.323,4.0,0.0,0.508,0.727,0.249,False
4xE6Vrfv6sm4jkr8mF0SNp,Ready Or Not,After 7,21,1990,274.36,-11.623,141.94,4.0,8.0,0.726,0.592,0.808,False
5GHY1DFWKz3Prg2V0Iodqo,Nothing Compares 2 U,Sinead O'Connor,21,1990,280.04,-7.016,119.917,4.0,5.0,0.512,0.574,0.161,False
6eozUVzr02EXMji1vuxgiP,Don't Wanna Fall In Love,Jane Child,21,1990,247.84,-11.226,111.574,4.0,1.0,0.708,0.681,0.814,False
3HLgjHYaEhKFvV4SSvI9Te,Love Will Lead You Back,Taylor Dayne,20,1990,277.6,-7.006,73.214,4.0,1.0,0.547,0.513,0.2,False
7z38bideBRvGAgjXe2SECm,Opposites Attract,Paula Abdul (Duet With The Wild Pair),20,1990,265.37332,-8.838,117.791,4.0,1.0,0.783,0.838,0.939,False
5Pr7EYxfxsduely39MZBvF,I'll See You In My Dreams,Giant,20,1990,286.70667,-12.025,132.779,4.0,2.0,0.412,0.493,0.116,False
5YjKdeES9QRJ8NmF4Xc8pV,All I Wanna Do Is Make Love To You,Heart,20,1990,310.89334,-8.832,102.896,4.0,7.0,0.626,0.746,0.8,False
2lvk6CUSHz4j8huQ25gH54,Have You Seen Her,M.C. Hammer,20,1990,282.8,-14.892,144.193,4.0,6.0,0.775,0.378,0.86,False
2nNKXDFRz6cog1kolC3efq,Giving You The Benefit,Pebbles,20,1990,341.96,-10.496,103.074,4.0,5.0,0.706,0.8,0.931,False
,"Whole Wide World (From ""True Love"")",A'me Lorain,20,1990,,,,,,,,,False
2MOOJh1xUgND4rLjB6h4jY,Get Up! (Before The Night Is Over),Technotronic,20,1990,337.09332,-11.84,123.958,4.0,6.0,0.79,0.727,0.67,False
5gAdATsfINRIljv4LbrKX2,If Wishes Came True,Sweet Sensation,20,1990,315.16,-10.878,143.725,4.0,3.0,0.493,0.453,0.188,False
04UWtAIMwi67MG8uHwYqgK,Joey,Concrete Blonde,20,1990,248.95969,-5.326,118.696,4.0,7.0,0.607,0.788,0.334,False
3TLtCHUaiMHcQcJVGVW2p2,Do You Remember?,Phil Collins,19,1990,275.98666,-7.472,93.042,4.0,5.0,0.677,0.509,0.525,False
6wBMTv8yTiNh50fqTkT0JC,Everybody Everybody,Black Box,19,1990,247.00186,-6.418,117.643,4.0,5.0,0.712,0.785,0.975,False
1Z6lKdYhwp8WYoBqGCKxlM,Unskinny Bop,Poison,19,1990,228.06667,-2.949,92.303,4.0,1.0,0.574,0.93,0.69,False
3lcUQs5nyrjoHpQR9Vo2aA,Dirty Cash (Money Talks),The Adventures Of Stevie V,19,1990,243.13333,-13.169,120.883,4.0,5.0,0.757,0.83,0.925,False
47SOobTLWvyZpUfpmuUARJ,When I'm Back On My Feet Again,Michael Bolton,19,1990,228.26666,-12.703,77.849,4.0,5.0,0.429,0.326,0.185,False
4K0fYuC7qJx5P7Yh0Ch2zo,I'll Be Your Everything,Tommy Page,18,1990,244.84,-9.044,144.138,4.0,5.0,0.499,0.517,0.281,False
4cRR2gUTOerkUOW5iZpm91,Feels Good,Tony Toni Tone,18,1990,298.37332,-12.052,117.17,4.0,2.0,0.827,0.852,0.635,False
0ZUjPkZKjzRi6bgIuJovfY,How Can We Be Lovers,Michael Bolton,18,1990,235.62666,-10.541,207.424,4.0,0.0,0.399,0.708,0.688,False
3zCg6CUmhxHukbUs0nd7ar,La Raza,Kid Frost,18,1990,209.06667,-14.875,106.965,4.0,1.0,0.801,0.529,0.721,False
1KkKFxAOb4kDpWH8IeLa7A,Fly To the Angels,Slaughter,18,1990,272.24,-12.26,119.968,4.0,0.0,0.501,0.576,0.369,False
7LwsqxyIqOCF9vbdHmdIvT,Dangerous,Roxette,18,1990,228.86667,-4.893,124.409,4.0,4.0,0.712,0.898,0.961,False
4asTNYhhrp323lLp81KIKQ,Here We Are,Gloria Estefan,18,1990,289.70667,-14.437,142.132,4.0,9.0,0.694,0.467,0.63,False
4hbXvRJfgctBgz7PVBtWQu,I'll Be Your Shelter,Taylor Dayne,18,1990,283.04,-5.26,107.388,4.0,0.0,0.692,0.912,0.886,False
4bvqOj9QiH6qKecLiefKst,Knockin' Boots,Candyman,18,1990,233.02667,-8.786,101.403,4.0,7.0,0.94,0.662,0.657,False
3vlhjgeKW3u1Fjzf6JiJvo,Could This Be Love,Seduction,18,1990,380.4,-11.302,73.978,4.0,0.0,0.526,0.484,0.276,False
7xez8LRby1hw2nBvse9E9e,Romeo,Dino,18,1990,256.73343,-6.767,108.237,4.0,7.0,0.668,0.892,0.899,False
4D13ulAZI1V7PG7Zg1Ar7r,Whip Appeal,Babyface,18,1990,349.84,-7.421,73.011,4.0,11.0,0.454,0.548,0.598,False
3Mn0WiIUimQrekCDxzaCGV,She Ain't Worth It,Glenn Medeiros Featuring Bobby Brown,18,1990,218.84,-7.763,102.488,4.0,1.0,0.782,0.881,0.908,False
5fqcIHU6DhQtFKVO5XSdQs,Roam,The B-52s,18,1990,295.13333,-5.551,134.937,4.0,9.0,0.636,0.939,0.694,False
2M3YldsyQfOixYWqwagtse,C'mon And Get My Love,D-Mob Introducing Cathy Dennis,18,1990,232.70667,-11.776,120.839,4.0,10.0,0.67,0.724,0.81,False
0Cnb92tJbXRrqi1FhfyPpY,"Baby, It's Tonight",Jude Cole,18,1990,217.93333,-6.301,120.985,4.0,9.0,0.611,0.815,0.7,False
4c9pXEaHBDpQT2HnXOUult,Possession,Bad English,17,1990,308.30667,-12.096,99.988,4.0,1.0,0.514,0.603,0.371,False
0m5RdyFFcOKhut3sGkeWHG,Sometimes She Cries,Warrant,17,1990,283.93332,-11.716,146.501,4.0,11.0,0.442,0.523,0.654,False
3XVozq1aeqsJwpXrEZrDJ9,Ice Ice Baby,Vanilla Ice,17,1990,254.46667,-2.784,116.012,4.0,2.0,0.979,0.792,0.583,False
5HAv1Ckfe50DUjv8ghwTrz,Escapade,Janet Jackson,17,1990,283.93362,-6.741,115.229,4.0,1.0,0.806,0.954,0.701,False
4XZxZXXdpclvC2BkbKtENJ,Bad Of The Heart,George LaMond,17,1990,257.56,-11.289,118.039,4.0,1.0,0.625,0.727,0.789,False
0NSSqYISjnav81CEn6EgBY,Come Back To Me,Janet Jackson,17,1990,332.74194,-12.346,77.906,4.0,5.0,0.428,0.409,0.0611,False
4F2t297QK40XFcIHqkmLHs,I Wish It Would Rain Down,Phil Collins,17,1990,327.74667,-4.715,125.887,4.0,8.0,0.51,0.667,0.356,False
0e3yhVeNaTfKIWQRw9U9sY,Sacrifice,Elton John,17,1990,304.13333,-12.967,112.751,4.0,11.0,0.756,0.422,0.487,False
3InJMK7ZeMJ5s9O7TNJFxK,Time After Time,Timmy T.,17,1990,232.73088,-7.612,128.402,4.0,1.0,0.655,0.687,0.423,False
18ESXa5mEm1V4Pkt5GSXWx,Cherry Pie,Warrant,17,1990,201.10667,-4.164,177.48,4.0,2.0,0.407,0.955,0.508,False
6KnNSH6Os9TgxmOeRuSsme,Hippychick,Soho,17,1990,192.36,-13.64,98.969,4.0,6.0,0.735,0.758,0.793,False
1B75hgRqe7A4fwee3g3Wmu,U Can't Touch This,M.C. Hammer,17,1990,257.36,-13.22,133.149,4.0,11.0,0.867,0.517,0.862,False
4HcBshqrvH5tD8Cz3xkmKl,Without You,Motley Crue,17,1990,268.85333,-3.933,117.973,4.0,5.0,0.52,0.778,0.282,False
2o4u19nlQWOGg5mLanT7Pg,Forever,KISS,17,1990,232.64,-10.596,176.431,4.0,6.0,0.435,0.666,0.566,False
1EB3Z38oKDKVp4K2yEO2dl,More Than Words Can Say,Alias,17,1990,234.19646,-11.789,69.064,4.0,4.0,0.412,0.376,0.153,False
56y9EmjGAAejQ6QX9blIGI,Price Of Love,Bad English,17,1990,286.04,-10.001,138.194,4.0,9.0,0.348,0.444,0.241,False
