,title,artist,count,year,id
297,Super Freaky Girl,Nicki Minaj,19,2022,2yjlYDiNiQkdxVqTlaSrlX
298,Me Or Sum,"Nardo Wick, Lil Baby & Future",19,2022,2HHLfzE7PkljuqyYU4vwmh
299,Surface Pressure,Jessica Darrow,19,2022,760jhRscwGbIIe1m1IIQpU
300,Save Your Tears,The Weeknd,50,2021,5QO79kh1waicV47BqGRL3g
301,Levitating,Dua Lipa Featuring DaBaby,49,2021,5nujrmhLynf4yMoMtj8AQF
302,Heat Waves,Glass Animals,48,2021,3USxtqRwSYz57Ewm6wWRMp
303,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),38,2021,02VBYrHfVwfEWXk5DXyf0T
304,Forever After All,Luke Combs,37,2021,6IBcOGPsniK3Pso1wHIhew
305,Kiss Me More,Doja Cat Featuring SZA,36,2021,3DarAbFujv6eYNliUTyqtz
306,Without You,The Kid LAROI,36,2021,1KMkcUvF7m3SDChDOa7i5L
307,Blinding Lights,The Weeknd,35,2021,0VjIjW4GlUZAMYd2vXMi3b
308,Montero (Call Me By Your Name),Lil Nas X,34,2021,1SC5rEoYDGUK4NfG82494W
309,My Ex's Best Friend,Machine Gun Kelly X blackbear,34,2021,7kDUspsoYfLkWnZR7qwHZl
310,Mood,24kGoldn Featuring iann dior,33,2021,4jPy3l0RUwlUI9T5XHBW2m
311,Good 4 U,Olivia Rodrigo,31,2021,4ZtFanR9U6ndgddUvNcjcG
312,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,30,2021,4iJyoBOLtHqaGxP12qzhQI
313,Best Friend,Saweetie Featuring Doja Cat,30,2021,20BOju91NaEFK5Py4VJ2pp
314,One Too Many,Keith Urban Duet With P!nk,30,2021,5NUXE8W12lWcUXgJRCjeEw
315,Deja Vu,Olivia Rodrigo,29,2021,6HU7h9RYOaPRFeh0R3UeAr
316,Glad You Exist,Dan + Shay,29,2021,3oV2RVOmwdWdf9BmGS4Oad
317,Heartbreak Anniversary,Giveon,29,2021,3FAJ6O0NOHQV8Mc5Ri6ENp
318,Chasing After You,Ryan Hurd With Maren Morris,29,2021,3MkXV52jXtsG4pvKp4cGE8
319,Wockesha,Moneybagg Yo,28,2021,0nqhKXDjsyBMvbeWmgijD0
320,Drivers License,Olivia Rodrigo,28,2021,5wANPM4fQCJwkGd4rN57mH
321,Astronaut In The Ocean,Masked Wolf,28,2021,3Ofmpyhv5UAQ70mENzB277
322,Need To Know,Doja Cat,27,2021,3Vi5XqYrmQgOYBajMWSvCi
323,What You Know Bout Love,Pop Smoke,27,2021,1tkg4EHVoqnhR6iFEXb60y
324,Fancy Like,Walker Hayes,26,2021,58UKC45GPNTflCN6nwCUeF
325,You Right,Doja Cat & The Weeknd,25,2021,0k4d5YPDr1r7FX77VdqWez
326,Traitor,Olivia Rodrigo,25,2021,5CZ40GBx1sQ9agT82CLQCT
327,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,25,2021,5zFglKYiknIxks8geR8rcL
328,Telepatia,Kali Uchis,25,2021,6tDDoYIxWvMLTdKpjFkc1B
329,Bad Habits,Ed Sheeran,25,2021,3rmo8F54jFF8OgYsqTxm5d
330,Essence,Wizkid Featuring Tems,24,2021,5FG7Tl93LdH117jEKYl3Cm
331,Beggin',Maneskin,24,2021,3Wrjm47oTz2sjIgck11l5e
332,Arcade,Duncan Laurence,24,2021,1J14CdDAvBTE1AJYUOwl6C
333,You Should Probably Leave,Chris Stapleton,24,2021,2UikqkwBv7aIvlixeVXHWt
334,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,24,2021,0QULNNd9z5s35entfiiXoa
335,On Me,Lil Baby,24,2021,4Iedi94TIaB2GGb1nMB68v
336,The Good Ones,Gabby Barrett,23,2021,3hLuHKzG1cmlRpq53ZVWd8
337,Stay,The Kid LAROI & Justin Bieber,23,2021,567e29TDzLwZwfDuEpGTwo
338,Almost Maybes,Jordan Davis,23,2021,1BVzLiBS3MWmXzqcxBFJDt
339,Beat Box,SpotemGottem,23,2021,2LbNkvmYabhVf9jBCVeLm7
340,Back In Blood,Pooh Shiesty Featuring Lil Durk,23,2021,7FGdjbZ32vMybPuP0IuE7d
341,Lil Bit,Nelly & Florida Georgia Line,23,2021,33aow0AcXYvT1FoWNzMcqN
342,Calling My Phone,Lil Tjay Featuring 6LACK,22,2021,3J8EOeKLTLXORtWPpOU5bE
343,Leave Before You Love Me,Marshmello X Jonas Brothers,22,2021,4qu63nuBpdn0qHUHuObEj1
344,Sand In My Boots,Morgan Wallen,22,2021,0uRrG2jRR5tuifsYIJHEao
345,Famous Friends,Chris Young + Kane Brown,22,2021,00KyYtT6NaXwbPecina5Pj
346,Tombstone,Rod Wave,22,2021,3zc8VZEpM1onYV4FWGdFvm
347,Hell Of A View,Eric Church,21,2021,4mXGooManGPH6xAWRAtRJU
348,Industry Baby,Lil Nas X & Jack Harlow,21,2021,27NovPIUIRrOZoCHxABJwK
349,You Broke Me First.,Tate McRae,21,2021,4l0RmWt52FxpVxMNni6i63
350,Therefore I Am,Billie Eilish,21,2021,20R4HfKloPKgXDqU7UKk3x
351,You're Mines Still,Yung Bleu Featuring Drake,21,2021,6tiKwZppNjrls8RsPQwK6r
352,Wants And Needs,Drake Featuring Lil Baby,21,2021,65OVbaJR5O1RmwOQx0875b
353,Dakiti,Bad Bunny & Jhay Cortez,21,2021,4MzXwWMhyBbmu6hOcLVD49
354,Positions,Ariana Grande,21,2021,35mvY5S1H3J2QZyna3TFe0
355,34+35,Ariana Grande,21,2021,6Im9k8u9iIzKMrmV7BWtlF
356,Things A Man Oughta Know,Lainey Wilson,20,2021,3S0sk6DSTgesXsUSAEHNr5
357,Gone,Dierks Bentley,20,2021,7IhfjcaXuXCq20ZiAA7igK
358,Late At Night,Roddy Ricch,20,2021,6kksmL4t09IgxhajuVDDxR
359,Up,Cardi B,20,2021,1M4OcYkxAtu3ErzSgDEfoi
360,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,20,2021,1EJIcDYXwSqipW5dFe4uJz
361,Track Star,Mooski,20,2021,5hChuUMe5iHfjkXgzj1D4b
362,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,20,2021,0rOVgtieEk5SoypbulRiKI
363,Down To One,Luke Bryan,20,2021,6QpZSfLid1YZ6c01BvB5jH
364,Go Crazy,Chris Brown & Young Thug,20,2021,1IIKrJVP1C9N7iPtG6eOsK
365,Todo de Ti,Rauw Alejandro,20,2021,3rdAz1fbUfZxYgaCviYhRo
366,Breaking Up Was Easy In The 90's,Sam Hunt,20,2021,4sf2L157iEgAR7yrCNLgSq
367,Thot Shit,Megan Thee Stallion,20,2021,5zNW5ARjYhJQJz1AChP33n
368,Just The Way,Parmalee x Blanco Brown,20,2021,4h5OVQQbeqw3lNaFIbmlzG
369,What's Your Country Song,Thomas Rhett,20,2021,4oR2cCQGs0Yt0Mgr2diV6V
370,Good Days,SZA,20,2021,4PMqSO5qyjpvzhlLI5GnID
371,Butter,BTS,20,2021,6jjYDGxVJsWS0a5wlVF5vS
372,Goosebumps,Travis Scott & HVME,20,2021,6gBFPUFcJLzWGx4lenP6h2
373,Time Today,Moneybagg Yo,20,2021,0YrKSfpvflYnLSBd4Jtu6J
374,If I Didn't Love You,Jason Aldean & Carrie Underwood,20,2021,7IYoh1u7dFM1xIWSEYd5B8
375,Wild Side,Normani Featuring Cardi B,20,2021,2vXgyN14LX2zl7JEASw242
376,Country Again,Thomas Rhett,20,2021,4oR2cCQGs0Yt0Mgr2diV6V
377,Woman,Doja Cat,20,2021,6Uj1ctrBOjOas8xZXGqKk4
378,Happier Than Ever,Billie Eilish,20,2021,4RVwu0g32PAqgUiJoXsdF8
379,Yonaguni,Bad Bunny,20,2021,2JPLbjOn0wPCngEot2STUS
380,Settling Down,Miranda Lambert,20,2021,53bZYxVbCYm6w1Gx8U64bz
381,Rapstar,Polo G,20,2021,18vXApRmJSgQ6wG2ll9AOg
382,Pepas,Farruko,20,2021,5fwSHlTEWpluwOM0Sxnh5k
383,Quicksand,Morray,20,2021,4iCZ6Cr76For1TuHUQ90r8
384,Made For You,Jake Owen,20,2021,3iqKk5wUb8RNSV9zHqq0RG
385,Single Saturday Night,Cole Swindell,20,2021,6LnIxE8CqkK7faQV76nEHS
386,Pick Up Your Feelings,Jazmine Sullivan,20,2021,2I7CJZLo2nDqGuzZJA1XlZ
387,Streets,Doja Cat,20,2021,60ynsPSSKe6O3sfwRnIBRf
388,No More Parties,Coi Leray,20,2021,5A4WcRuy0FFEAC5pAK43oa
389,Buy Dirt,Jordan Davis Featuring Luke Bryan,19,2021,69AIpwGNLxr4qS1X5ynx60
390,Willow,Taylor Swift,19,2021,0lx2cLdOt3piJbcaXIV74f
391,A-O-K,Tai Verdes,19,2021,2xdSF7JRootmerTeradyGb
392,I Was On A Boat That Day,Old Dominion,19,2021,7u6kAP26NFU2rwNKjFUpI8
393,My Boy,Elvie Shane,19,2021,63QiiGGFUbVJMIG9Pw7Dna
394,Gyalis,Capella Grey,19,2021,7wpyrkjEgz7W1vNYDxMKrF
395,Cold As You,Luke Combs,19,2021,7IWV29mryrqtO0JVgnPtfv
396,Wasted On You,Morgan Wallen,19,2021,3cBsEDNhFI9E82vPj3kvi3
397,Cold Beer Calling My Name,Jameson Rodgers Featuring Luke Combs,19,2021,67wUHsoXdZ8UOLt6rodpQ9
398,Lady,Brett Young,19,2021,2fSuoIlA1uTERXunbshSWh
399,Memory I Don't Mess With,Lee Brice,19,2021,1zYZs8Vbjhbzx5M3olcRnm
400,Blinding Lights,The Weeknd,52,2020,0VjIjW4GlUZAMYd2vXMi3b
401,I Hope,Gabby Barrett,51,2020,23T0OX7QOiIUFShSzbJ5Uo
402,Adore You,Harry Styles,48,2020,3jjujdWJ72nww5eGnfs2E7
403,Circles,Post Malone,47,2020,21jGcNKet2qwijlDFuPiPb
404,Don't Start Now,Dua Lipa,45,2020,3PfIrDoz19wz7qK7tYeu62
405,Before You Go,Lewis Capaldi,44,2020,2gMXnyrvIjhVBUZwvLZDMP
406,The Bones,Maren Morris,39,2020,7yFhA2fUsL2oIMWlw5DaHQ
407,Life Is Good,Future Featuring Drake,38,2020,5yY9lUy8nbvjM1Uyo1Uqoc
408,Say So,Doja Cat,38,2020,3Dv1eDb0MEgF93GpLXlucZ
409,Heartless,The Weeknd,37,2020,6bnF93Rx87YqUBLSgjiMU8
410,The Box,Roddy Ricch,36,2020,0nbXyq5TXYPCO7pr3N8S4I
411,Chasin' You,Morgan Wallen,36,2020,0WiyWiJDkNCyGNqkv7NByy
412,Blueberry Faygo,Lil Mosey,33,2020,22LAwLoDA5b4AaGSkg6bKW
413,Falling,Trevor Daniel,33,2020,0Aqi7ArnBrGblW5T6p2jmD
414,Rockstar,DaBaby Featuring Roddy Ricch,33,2020,7ytR5pFWmSjzHJIeQkgog4
415,Whats Poppin,Jack Harlow,33,2020,1jaTQ3nqY3oAAYyCTbIvnM
416,Watermelon Sugar,Harry Styles,33,2020,6UelLqGlWMcVH1E5c4H7lY
417,Go Crazy,Chris Brown & Young Thug,32,2020,1IIKrJVP1C9N7iPtG6eOsK
418,Break My Heart,Dua Lipa,32,2020,017PF4Q3l4DBUiWoXk4OWT
419,Intentions,Justin Bieber Featuring Quavo,31,2020,4umIPjkehX1r7uhmGvXiSV
420,If The World Was Ending,JP Saxe Featuring Julia Michaels,29,2020,77MdvMx9L4ZQuLhhn3o21h
421,Memories,Maroon 5,28,2020,4cktbXiXOapiLBMprHFErI
422,High Fashion,Roddy Ricch Featuring Mustard,28,2020,07KXEDMj78x68D884wgVEm
423,Savage,Megan Thee Stallion,28,2020,55CHeLEfn5iJ0IIkgaa4si
424,Hot Girl Bummer,blackbear,28,2020,6jRq8gaZhMUyy5RclRPcAf
425,ily,surf mesa Featuring Emilee,28,2020,62aP9fBQKYKxi7PDXwcUAS
426,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,26,2020,1xQ6trAsedVPCdbtDAmk0c
427,More Than My Hometown,Morgan Wallen,26,2020,5OELUCYgOHKFAvCERnAvfS
428,One Of Them Girls,Lee Brice,26,2020,6uyiyatWPCqC59Mm4rO8xL
429,Roses,SAINt JHN,25,2020,72GVdRHK49beKrC1NqRCqj
430,Dance Monkey,Tones And I,25,2020,2XU0oxnq2qxCpomAAuJY8K
431,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,25,2020,2tev2oEdAUyNtR1U8gQ8c4
432,I Hope You're Happy Now,Carly Pearce & Lee Brice,25,2020,0Al3wN3keprGTSgG8NBwjr
433,My Oh My,Camila Cabello Featuring DaBaby,25,2020,3yOlyBJuViE2YSGn3nVE1K
434,P*$$y Fairy (OTW),Jhene Aiko,25,2020,48KXAIruJ07kJVCWOGohMV
435,Die From A Broken Heart,Maddie & Tae,25,2020,3DA4SE262k6rdEtlHteNyq
436,Emotionally Scarred,Lil Baby,25,2020,7ge7BHazYbVKi8qyZUX1Bm
437,Got What I Got,Jason Aldean,25,2020,4TCc369aRPRubv1m8R1TBG
438,Nobody But You,Blake Shelton Duet With Gwen Stefani,24,2020,5M8goiFYynmNxhueYW6grR
439,Bang!,AJR,24,2020,4SQLQfcR0vhyIN4uPBlc0d
440,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,24,2020,0PvFJmanyNQMseIFrU708S
441,RITMO (Bad Boys For Life),The Black Eyed Peas X J Balvin,23,2020,6cy3ki60hLwimwIje7tALf
442,Ballin',Mustard Featuring Roddy Ricch,22,2020,3QzAOrNlsabgbMwlZt7TAY
443,We Paid,Lil Baby & 42 Dugg,22,2020,6gxKUmycQX7uyMwJcweFjp
444,Someone You Loved,Lewis Capaldi,22,2020,7qEHsqek33rTcFNT9PFqLf
445,Said Sum,Moneybagg Yo,22,2020,3sKz6Sd72K0ofPWcJPPk6H
446,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",22,2020,5o6dFqafETxZNqUFt9ZqAC
447,Supalonely,BENEE Featuring Gus Dapperton,22,2020,4nK5YrxbMGZstTLbvj6Gxw
448,Sunday Best,Surfaces,21,2020,1qYKWcEOrh2tM8PlgIm8K1
449,Be Like That,Kane Brown With Swae Lee & Khalid,21,2020,5f1joOtoMeyppIcJGZQvqJ
450,Heart On Ice,Rod Wave,21,2020,591ks2A0o7ratTpiRdI7M6
451,Dior,Pop Smoke,21,2020,79s5XnCN4TJKTVMSmOx8Ep
452,Sum 2 Prove,Lil Baby,20,2020,5f4Hy5mw5SRaUgXX9c6P5S
453,Hard To Forget,Sam Hunt,20,2020,10xuH52YSXHWFwCaF1fsDd
454,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,20,2020,1H7KnK26kc1YyellpbINEn
455,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,20,2020,6LVzOLJkzG3C4hLNOdaBry
456,Lovin' On You,Luke Combs,20,2020,0nYvjcSlCgjcwogQAwIwNp
457,More Hearts Than Mine,Ingrid Andress,20,2020,60RFlt48hm0l4Fu0JoccOl
458,Party Girl,StaySolidRocky,20,2020,3IJYUaN3tx04S4TYyZHKoP
459,Toosie Slide,Drake,20,2020,127QTOFJsJQp5LbJbu3A1y
460,Bluebird,Miranda Lambert,20,2020,0kPeZAyIhIfeZNrtfjJGDB
461,God Whispered Your Name,Keith Urban,20,2020,7Ce11Oh1kConF6UlkBWnaZ
462,Godzilla,Eminem Featuring Juice WRLD,20,2020,7FIWs0pqAYbP91WWM0vlTQ
463,After Party,Don Toliver,20,2020,527k23H0A4Q0UJN3vGs0Da
464,I Should Probably Go To Bed,Dan + Shay,20,2020,5ovVcYo2MvjVydFwFyaaqy
465,Wishing Well,Juice WRLD,20,2020,2U5WueTLIK5WJLD7mvDODv
466,One Margarita,Luke Bryan,20,2020,1Y3TlYJNhIa7k4YAvFkJAB
467,Walk Em Down,NLE Choppa Featuring Roddy Ricch,20,2020,1Z0cZI0UzNbP9L8MzzGxqf
468,Come & Go,Juice WRLD x Marshmello,20,2020,4P5KoWXOxwuobLmHXLMobV
469,B.S.,Jhene Aiko Featuring H.E.R.,20,2020,63wx9vdskaXbYxyDx4oJCZ
470,I Love My Country,Florida Georgia Line,20,2020,0clSHsrHl2irBkObcLEZqS
471,Pretty Heart,Parker McCollum,20,2020,7nINhyXn6uwUkYLY5KQH0K
472,Mood Swings,Pop Smoke Featuring Lil Tjay,20,2020,5rZlwNFl01HqLWBQGryKSm
473,Cool Again,Kane Brown,20,2020,5P3oaNpPDVLRJsL3152SEs
474,Rain On Me,Lady Gaga & Ariana Grande,20,2020,7ju97lgwC2rKQ6wwsf9no9
475,Rags2Riches,Rod Wave Featuring ATR Son Son,20,2020,40TPiJpvwGIyvPjJMDTKfy
476,The Bigger Picture,Lil Baby,20,2020,44gRhRi2OhEf7moAUj6MD1
477,Slide,H.E.R. Featuring YG,20,2020,6MO2bfLHKykUgCChFdw91H
478,Popstar,DJ Khaled Featuring Drake,19,2020,6EDO9iiTtwNv6waLwa1UUq
479,Martin & Gina,Polo G,19,2020,1VLtjHwRWOVJiE5Py7JxoQ
480,"10,000 Hours",Dan + Shay & Justin Bieber,19,2020,2wrJq5XKLnmhRXHIAf9xBa
481,Tap In,Saweetie,19,2020,4Hpib09wXgD84w4uwTPnYD
482,Does To Me,Luke Combs Featuring Eric Church,19,2020,0nGXi46VcQQ56ZJR428MKS
483,Dollaz On My Head,Gunna Featuring Young Thug,19,2020,3nS9a01VvXHQriLqJYwRqG
484,Mood,24kGoldn Featuring iann dior,19,2020,4jPy3l0RUwlUI9T5XHBW2m
485,Death Bed,Powfu Featuring beabadoobee,19,2020,7eJMfftS33KTjuF7lTsMCx
486,Kings & Queens,Ava Max,19,2020,5WbfFTuIldjL9x7W6y5l7R
487,Slow Dance In A Parking Lot,Jordan Davis,19,2020,6MBUUSIWCzaXW4q58Ktrv9
488,Roxanne,Arizona Zervas,19,2020,696DnlkuDOXcMAnKlTgXXK
489,WAP,Cardi B Featuring Megan Thee Stallion,19,2020,4Oun2ylbjFKMPTiaSbbCih
490,everything i wanted,Billie Eilish,19,2020,3ZCTVFBt2Brf31RLEnCkWJ
491,Tusa,Karol G & Nicki Minaj,18,2020,7k4t7uLgtOxPwTpFmtJNTY
492,BEST ON EARTH,Russ & BIA,18,2020,0xKBkLcF71uUQeTA7FSu4A
493,Girls In The Hood,Megan Thee Stallion,18,2020,7yiSvALPjMrBLDDrbcDRNy
494,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,18,2020,7idmHTAQQPUFqdjXkoooXD
495,BOP,DaBaby,18,2020,6Ozh9Ok6h4Oi1wUSLtBseN
496,My Ex's Best Friend,Machine Gun Kelly X blackbear,18,2020,7kDUspsoYfLkWnZR7qwHZl
497,Laugh Now Cry Later,Drake Featuring Lil Durk,18,2020,2SAqBLGA283SUiwJ3xOUVI
498,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,18,2020,1p0rEzrK7YtdRZVtiyV7RN
499,Like That,Doja Cat Featuring Gucci Mane,18,2020,4EivmOT13NMpNSfTKn9p4s
500,Dancing With A Stranger,Sam Smith & Normani,45,2019,3xgT3xIlFGqZjYW9QlhJWp
501,Wow.,Post Malone,44,2019,7xQAfvXzm3AkraOtGPWIZg
502,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,44,2019,0RiRZpuVRbi7oqRdSMwhQY
503,Talk,Khalid,43,2019,6TqXcAFInzjp0bODyvrWEq
504,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,42,2019,2YpeDb67231RjR0MgVLzsG
505,Without Me,Halsey,41,2019,6FZDfxM3a3UCqtzo5pxSLZ
506,Sucker,Jonas Brothers,38,2019,22vgEDb5hykfaTwLuskFGD
507,Bad Guy,Billie Eilish,38,2019,2Fxmhks0bxGSBdJ92vM42m
508,Suge,DaBaby,35,2019,2gwkD6igEhQbDQegRCcdoB
509,Sweet But Psycho,Ava Max,34,2019,7DnAm9FOTWE3cUvso43HhI
510,Happier,Marshmello & Bastille,34,2019,7BqHUALzNBTanL6OvsqmC1
511,Better,Khalid,34,2019,2OpBganfGk2GVdSlRdxzaX
512,Going Bad,Meek Mill Featuring Drake,34,2019,2IRZnDFmlqMuOrYOLnZZyc
513,Shallow,Lady Gaga & Bradley Cooper,33,2019,2VxeLyX666F8uXCJ0dZF8B
514,7 Rings,Ariana Grande,33,2019,6ocbgoVGwYJhOv1GgI9NsF
515,Truth Hurts,Lizzo,33,2019,3HWzoMvoF3TQfYg4UPszDq
516,Sicko Mode,Travis Scott,32,2019,2xLMifQCjDGFmkHkpNLD9h
517,Someone You Loved,Lewis Capaldi,32,2019,7qEHsqek33rTcFNT9PFqLf
518,High Hopes,Panic! At The Disco,32,2019,1rqqCSm0Qe4I9rUvWncaom
519,I Don't Care,Ed Sheeran & Justin Bieber,30,2019,0hVXuCcriWRGvwMV1r5Yn9
520,Eastside,"benny blanco, Halsey & Khalid",29,2019,7FGq80cy8juXBCD2nrqdWU
521,Trampoline,SHAED,29,2019,2ez6qvOTHKeI3ss80NGqnI
522,Look Back At It,A Boogie Wit da Hoodie,29,2019,3Ol2xnObFdKV9pmRD2t9x8
523,Ran$om,Lil Tecca,29,2019,
524,No Guidance,Chris Brown Featuring Drake,28,2019,6XHVuErjQ4XNm6nDPVCxVX
525,Middle Child,J. Cole,28,2019,2JvzF1RMd7lE3KmFlsyZD8
526,Whiskey Glasses,Morgan Wallen,27,2019,57TEkZN3f84tFJFHFrD4pO
527,Only Human,Jonas Brothers,27,2019,0DiDStADDVh3SvAsoJAFMk
528,Pop Out,Polo G Featuring Lil Tjay,27,2019,6uFn47ACjqYkc0jADwEdj1
529,Talk You Out Of It,Florida Georgia Line,26,2019,4qQwGRtGT7l6ckQtdPEFd4
530,Envy Me,Calboy,26,2019,7rvyVWja33WG9R97oeJAjx
531,Panini,Lil Nas X,26,2019,1000nHvUdawXuUHgBod4Wv
532,Senorita,Shawn Mendes & Camila Cabello,26,2019,6v3KW9xbzN5yKLt9YKDYA2
533,Con Calma,Daddy Yankee Featuring Snow,25,2019,5w9c2J52mkdntKOmRLeM2m
534,Beautiful Crazy,Luke Combs,25,2019,2rxQMGVafnNaRaXlRMWPde
535,Speechless,Dan + Shay,25,2019,3GJ4hzg4lrGwU51Y3VARbF
536,Pure Water,Mustard & Migos,25,2019,3j84U36KvLeXNDPv4t5pI8
537,Worth It,YK Osiris,25,2019,0PQoUlzP7ILdcrzpajHXc0
538,Beautiful People,Ed Sheeran Featuring Khalid,24,2019,70eFcWOvlMObDhURTqT4Fv
539,God's Country,Blake Shelton,23,2019,1dyxS3YzBbL0t8rEVwVQ1K
540,Money In The Grave,Drake Featuring Rick Ross,23,2019,5ry2OE6R2zPQFDO85XkgRb
541,One Thing Right,Marshmello & Kane Brown,23,2019,7gZXCjAy6nxKCQWLEeX4LZ
542,If I Can't Have You,Shawn Mendes,23,2019,2bT1PH7Cw3J9p3t7nlXCdh
543,A Lot,21 Savage,23,2019,2t8yVaLvJ0RenpXUIAC52d
544,When The Party's Over,Billie Eilish,23,2019,43zdsphuZLzwA9k4DJhU0I
545,Girls Like You,Maroon 5 Featuring Cardi B,22,2019,6V1bu6o1Yo5ZXnsCJU8Ovk
546,"Hey Look Ma, I Made It",Panic! At The Disco,22,2019,22oEJW6r2rMb9z4IntfyEa
547,Close Friends,Lil Baby,22,2019,5nzhL67GpF9szXWg5y509A
548,Knockin' Boots,Luke Bryan,22,2019,2opQESZb7JsRKCvWMBPeuv
549,Ballin',Mustard Featuring Roddy Ricch,22,2019,3QzAOrNlsabgbMwlZt7TAY
550,Be Alright,Dean Lewis,21,2019,5qrSlOut2rNAWv3ubArkNy
551,Beer Never Broke My Heart,Luke Combs,21,2019,7aEtlGHoiPAfRB084NiDmx
552,Drip Too Hard,Lil Baby & Gunna,21,2019,78QR3Wp35dqAhFEc2qAGjE
553,GIRL,Maren Morris,21,2019,0pGXe7umwkcCm01Ipoxp0U
554,Lalala,Y2K & bbno$,21,2019,51Fjme0JiitpyXKuyQiCDo
555,"Thank U, Next",Ariana Grande,21,2019,3e9HZxeyfWwjeyPAMmWSSQ
556,Goodbyes,Post Malone Featuring Young Thug,21,2019,0t3ZvGKlmYmVsDzBJAXK8C
557,You Need To Calm Down,Taylor Swift,21,2019,6RRNNciQGZEXnqk8SQ9yv5
558,Act Up,City Girls,21,2019,3A2yGHWIzmGEIolwonU69h
559,Callaita,Bad Bunny & Tainy,20,2019,71wFwRo8xGc4lrcyKwsvba
560,Bury A Friend,Billie Eilish,20,2019,4SSnFejRGlZikf02HLewEF
561,How Do You Sleep?,Sam Smith,20,2019,6b2RcmUt1g9N9mQ3CbjX2Y
562,Calma,Pedro Capo X Farruko,20,2019,5iwz1NiezX7WWjnCgY5TH4
563,Time,NF,20,2019,6MxMqCgqmekcr0VwSU7AVH
564,Hate Me,Ellie Goulding & Juice WRLD,20,2019,15og0pCEcTFWEXOFKdcJlU
565,Cash Shit,Megan Thee Stallion Featuring DaBaby,20,2019,2rMAtCaTj16NptyVfEIeAC
566,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,20,2019,2GjMaJ7DacMIkgoe8oMXGg
567,Clout,Offset Featuring Cardi B,20,2019,59ywHNwwchG4nZJMLyxSzd
568,Here Tonight,Brett Young,20,2019,38nVuIj9mi5a8oopOJhSJk
569,Tip Of My Tongue,Kenny Chesney,20,2019,40ufL61vEaDaaOitYhnlQ7
570,Thotiana,Blueface,20,2019,1rBjexQsgqXpsS2BrCxaDX
571,Good As You,Kane Brown,20,2019,19kUPdKTp85q9RZNwaXM15
572,Put A Date On It,Yo Gotti Featuring Lil Baby,20,2019,6PRh0ilIMEP1xlUHqalnkD
573,Walk Me Home,P!nk,20,2019,6jfEZdUJ2Yla6h7gTJgKuo
574,Prayed For You,Matt Stell,20,2019,4j6GMcVcqZf1r0GDqMtYp6
575,Girls Need Love,Summer Walker X Drake,20,2019,14SaZBTjxlorHJQxXh01Hu
576,Eyes On You,Chase Rice,20,2019,4w95iGC6NrxZJ5o3D7bWyV
577,Please Me,Cardi B & Bruno Mars,20,2019,0PG9fbaaHFHfre2gUVo7AN
578,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,20,2019,1wJRveJZLSb1rjhnUHQiv6
579,I Don't Know About You,Chris Lane,20,2019,7ugxJ96F2CeSibY09eBpmv
580,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",20,2019,4bTZeO72FwMa6wKOiqoynL
581,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,20,2019,4kV4N9D1iKVxx1KLvtTpjS
582,The Git Up,Blanco Brown,20,2019,01tA4XmJ4fGQNwti6b2hPm
583,Make It Sweet,Old Dominion,20,2019,3Mnr3yyQk1aUPYgbpOQE31
584,Shotta Flow,NLE Choppa,20,2019,5OFlp1fOrfiSXOjw4wuSgy
585,ME!,Taylor Swift Featuring Brendon Urie,20,2019,2Rk4JlNc2TPmZe2af99d45
586,Love Someone,Lukas Graham,20,2019,0OCRwXbQRdOZ1OtB4Imsp1
587,All To Myself,Dan + Shay,20,2019,08tq1XcHwVt5PHXUo87i0D
588,You Say,Lauren Daigle,20,2019,6Up545NUflOiXo8cEraH49
589,Miss Me More,Kelsea Ballerini,20,2019,5NfJGBAL9mgFPRQxKJmiX2
590,Baby,Lil Baby & DaBaby,20,2019,5MPPttjfGap2C6j6eKcO6J
591,Baby Shark,Pinkfong,20,2019,5ygDXis42ncn6kYG14lEVG
592,Murder On My Mind,YNW Melly,20,2019,7eBqSVxrzQZtK2mmgRG6lC
593,My Type,Saweetie,20,2019,5KBARWIxeMGkvUax9VtVC9
