rank,title,artist,count,year,id
27,Take Care,Drake Featuring Rihanna,29,2012,124NFj84ppZ5pAxTuVQYCQ
28,Ho Hey,The Lumineers,28,2012,0DwClY2t9YAWHBROMIgrXb
29,Sexy And I Know It,LMFAO,27,2012,0obBFrPYkSoBJbvHfUIhkv
30,Set Fire To The Rain,Adele,27,2012,73CMRj62VK8nUS4ezD2wvi
31,No Lie,2 Chainz Featuring Drake,26,2012,6j9iyrrmqWlQZ5SD1hSTaq
32,As Long As You Love Me,Justin Bieber Featuring Big Sean,26,2012,75lo8VozcCLRG9WGG674iD
33,Heart Attack,Trey Songz,26,2012,25CA8QVJQrh5R05UUCaODM
34,One More Night,Maroon 5,26,2012,4XNrMwGx1SqP01sqkGTDmo
35,Feel So Close,Calvin Harris,26,2012,1gihuPhrLraKYrJMAEONyc
36,Wide Awake,Katy Perry,26,2012,1rUQmXEy41tXwHIKFECNTa
37,Time Is Love,Josh Turner,25,2012,2rg3yLJKN5Yl4JCHHkMgeC
38,Good Feeling,Flo Rida,25,2012,2LEF1A8DOZ9wRYikWgVlZ8
39,Where Have You Been,Rihanna,25,2012,5WQQIDU3HRaMyPkob8mpFb
40,Don't Wake Me Up,Chris Brown,25,2012,18VfHIPaCo0s6FTi1Fnp6T
41,Blow Me (One Last Kiss),P!nk,24,2012,4k80K0b6KZ2QjAYkXON7q6
42,Good Time,Owl City & Carly Rae Jepsen,24,2012,1kPpge9JDLpcj15qgrPbYX
43,Turn Me On,David Guetta Featuring Nicki Minaj,24,2012,6JOlNkT0QdHeZB0wPbI9IR
44,The A Team,Ed Sheeran,23,2012,1VdZ0vKfR5jneCmWIUAMxK
45,Drunk On You,Luke Bryan,23,2012,3kv6omImmKEfOVJWjstusF
46,Hard To Love,Lee Brice,23,2012,6E9V9TRlVOLjenGjHemzEH
47,Burn It Down,Linkin Park,23,2012,7oVEtyuv9NBmnytsCIsY5I
48,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,23,2012,7LcfRTgAVTs5pQGEQgUEzN
49,Thinkin Bout You,Frank Ocean,23,2012,7DfFc7a6Rwfi3YQMRbDMau
50,You Don't Know Her Like I Do,Brantley Gilbert,23,2012,4WnY4W5KrqglCdIus8X9Bo
51,Part Of Me,Katy Perry,22,2012,6yARPLK0PV4heEyh7pVMGz
52,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,22,2012,5HQVUIKwCEXpe7JIHyY734
53,Why Ya Wanna,Jana Kramer,22,2012,08f0fHqZigPgPHCfRjk8SC
54,Springsteen,Eric Church,22,2012,05ZACkzW8YbRq3eFgIfSNB
55,Pop That,"French Montana Featuring Rick Ross, Drake, Lil Wayne",22,2012,3Jv1XgMPVjdN5xGfnRJ20s
56,Amen,Edens Edge,22,2012,0cunAi5FhuVTMMIE9XfqfP
57,We Run The Night,Havana Brown Featuring Pitbull,22,2012,0mtPNQl5vePVwiI9Vykp7L
58,Ass Back Home,Gym Class Heroes Featuring Neon Hitch,22,2012,3bfqkspKABT4pPicm6wC9F
59,Faded,Tyga Featuring Lil Wayne,22,2012,4vULFpGH9sCBdCfCC6p3Xo
60,Drank In My Cup,Kirko Bangz,22,2012,3m8CQnnfJJp4eQMWWl3zay
61,Cowboys And Angels,Dustin Lynch,22,2012,1kFi7TFCs6yBaIcQN06NIb
62,Blown Away,Carrie Underwood,22,2012,0vFMQi8ZnOM2y8cuReZTZ2
63,Brokenhearted,Karmin,22,2012,4urcG6Nfubqsuqy3juMjBi
64,Scream,Usher,21,2012,12eMQUn2GzfsfsQLH53M19
65,Rumour Has It,Adele,21,2012,2A73XBDBQgmdXO8VsXPWIs
66,Rack City,Tyga,21,2012,7rPLYmabWMobWhoIqZe6rh
67,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,20,2012,4kte3OcW800TPvOVgrLLj8
68,Even If It Breaks Your Heart,Eli Young Band,20,2012,0Nu9WA8kEbBWEsay2s8Q0U
69,Crew Love,Drake Featuring The Weeknd,20,2012,0V4l4GQhgnWQGtCWpvA7va
70,Good Girl,Carrie Underwood,20,2012,20DfkHC5grnKNJCzZQB6KC
71,Midnight City,M83.,20,2012,1eyzqe2QqGZUmfcPZtrIyt
72,One Thing,One Direction,20,2012,5G2c6FsfTzgYUzageCmfXY
73,Let's Go,Calvin Harris Featuring Ne-Yo,20,2012,4wkQmYpAaMe41Rc3sYZ7Vz
74,Over You,Miranda Lambert,20,2012,3fDsErbmOD3TuaSDuxSXav
75,Pontoon,Little Big Town,20,2012,2Gy3XMLbBxACZ4tXdFRGr7
76,Leave You Alone,Young Jeezy Featuring Ne-Yo,20,2012,5GOqOUVv7vk0jWDdNToHtA
77,Lovin' You Is Fun,Easton Corbin,20,2012,5qNkZdbdfL9tQm1ppZmUrW
78,Fly Over States,Jason Aldean,20,2012,0dUsJqLL2gVO9SOQXtgCMd
79,2 Reasons,Trey Songz Featuring T.I.,20,2012,6lgzJuBX3iqevLdtgNlyAU
80,Lemme See,Usher Featuring Rick Ross,20,2012,4MevEW6tsWrpmzPKaqK0Uw
81,(Kissed You) Good Night,Gloriana,20,2012,0Rj68IX1WqAtceUZQGk7aa
82,Back In Time,Pitbull,20,2012,3eQlGeyuSibgAGPEJugaDW
83,Somethin' 'Bout A Truck,Kip Moore,20,2012,6Ymvlzom4TQeoKqAWsZRD8
84,Boyfriend,Justin Bieber,20,2012,3UGIZ8qcrMTwzLbx6Kttqt
85,Beez In The Trap,Nicki Minaj Featuring 2 Chainz,20,2012,0x335qdLBS6o30hYdc8h2I
86,Take It To The Head,"DJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne",20,2012,2lD4LsB3iQVnddkVM2RFAl
87,Bangarang,Skrillex Featuring Sirah,20,2012,6VRhkROS2SZHGlp0pxndbJ
88,Take A Little Ride,Jason Aldean,20,2012,1KZ13No14RifaK2e9ii8da
89,Cashin' Out,Ca$h Out,20,2012,1POAx4NMLOBPVKZUSsBh92
90,Turn Up The Music,Chris Brown,20,2012,1RMRkCn07y2xtBip9DzwmC
91,UP!,LoveRance Featuring IamSu & Skipper or 50 Cent,20,2012,1lqKgoo11HKUoMpbouC7I4
92,Climax,Usher,20,2012,5pyVqlqThcxI7tPDjHIzPh
93,Want U Back,Cher Lloyd,20,2012,6E11E0lT5Zy7yb6iT3y8DN
94,Birthday Cake,Rihanna Featuring Chris Brown,20,2012,4EfN6bixdOOgoLYR5C4cWo
95,Angel Eyes,Love And Theft,20,2012,63w0QA1wiV7QhF9jeiHETF
96,Adorn,Miguel,20,2012,25cUhiAod71TIQSNicOaW3
97,Come Over,Kenny Chesney,20,2012,6BCrbWBpb8d6KWmEqZ41tr
98,5-1-5-0,Dierks Bentley,20,2012,2WKCH4ISejDV9ad7iPp5XU
99,Come Wake Me Up,Rascal Flatts,20,2012,5mCttXluvE0gaIArboAoFA
0,Rolling In The Deep,Adele,51,2011,1c8gk2PeTE04A1pIDH9YMk
1,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,39,2011,0IkKz2J93C94Ei4BvDop7P
2,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",38,2011,4QNpBfC0zvjKqPJcyqBy9W
3,Crazy Girl,Eli Young Band,36,2011,1nVLAEzhBXMJLR5zAl90Nl
4,Good Life,OneRepublic,34,2011,6OtCIsQZ64Vs1EbzztvAv4
5,Pumped Up Kicks,Foster The People,34,2011,7w87IxuO7BDcJ3YUqCyMTT
6,Super Bass,Nicki Minaj,34,2011,3hlksXnvbKogFdPbpO9vel
7,Without You,Keith Urban,34,2011,0KzEhOxVbub9dglj5mMyCc
8,Firework,Katy Perry,33,2011,4r6eNCsrZnQWJzzvFh4nlg
9,Just A Kiss,Lady Antebellum,33,2011,2OXidlnDThZR3zf36k6DVL
10,F**k You! (Forget You),Cee Lo Green,32,2011,6iIyoqOxrfkGrJP0nvjjIJ
11,Just Can't Get Enough,The Black Eyed Peas,31,2011,3JA9Jsuxr4xgHXEawAdCp4
12,The Show Goes On,Lupe Fiasco,31,2011,4NTWZqvfQTlOMitlVn6tew
13,If I Die Young,The Band Perry,30,2011,4u26EevCNXMhlvE1xFBJwX
14,F**kin' Perfect,P!nk,30,2011,3ueoTboomKEQpI3r9z47Kg
15,Tonight Tonight,Hot Chelle Rae,30,2011,2i0AUcEnsDm3dsqLrFWUCq
16,On The Floor,Jennifer Lopez Featuring Pitbull,29,2011,3C0nOe05EIt1390bVABLyN
17,E.T.,Katy Perry Featuring Kanye West,29,2011,4kkeuVl6gF3RMqE4Nn5W3E
18,For The First Time,The Script,29,2011,09ZcYBGFX16X8GMDrvqQwt
19,Down On Me,Jeremih Featuring 50 Cent,28,2011,0x3TibRgnSqzkcwrqBd4iX
20,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,27,2011,0qOnSQQF0yzuPWsXrQ9paz
21,Dirt Road Anthem,Jason Aldean,27,2011,5ZVGvay4xwgXMnQWffNYeU
22,Just The Way You Are,Bruno Mars,27,2011,7BqBn9nzAq8spo5e7cZ0dJ
23,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,27,2011,3hsmbFKT5Cujb5GQjqEU39
24,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,26,2011,7LcfRTgAVTs5pQGEQgUEzN
25,The Lazy Song,Bruno Mars,26,2011,1ExfPZEiahqhLyajhybFeS
26,Love You Like A Love Song,Selena Gomez & The Scene,26,2011,0laYHRpNTS6i8FXdupHkJ4
27,Motivation,Kelly Rowland Featuring Lil Wayne,25,2011,6rbhWExtuchhpLC5fHnB8n
28,Far Away,Marsha Ambrosius,25,2011,5KVbaJP4IOZmZZlj5v4jp2
29,Blow,Ke$ha,25,2011,3pYDZTJM2tVBUhIRifWVzI
30,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,25,2011,0ZbmQnOlXM8liVcNVtNxmD
31,S&M,Rihanna Featuring Britney Spears,25,2011,2262bWmqomIaJXwCRHr13j
32,Grenade,Bruno Mars,25,2011,2tJulUYLDKOg9XrtVkMgcJ
33,Barefoot Blue Jean Night,Jake Owen,24,2011,3ts6xK5GzfMAAriT9AIBmP
34,Someone Like You,Adele,24,2011,1zwMYTA5nlNjZxYrvBB2pV
35,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,24,2011,38iU2jg98IZZEIJPrP7aWD
36,How To Love,Lil Wayne,24,2011,5W7BcYDIaeXnpG3e39T7hJ
37,All Of The Lights,Kanye West,24,2011,22L7bfCiAkJo5xGSQgmiIO
38,The Edge Of Glory,Lady Gaga,24,2011,0JNdS1n0ifOP25XvhwAMgM
39,You Make Me Feel...,Cobra Starship Featuring Sabi,23,2011,16Of7eeW44kt0a1M0nitHM
40,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",23,2011,608a1wIsSd5KzMEqm1O7w3
41,God Gave Me You,Blake Shelton,23,2011,0w9LJae3sVlZlH2CnxTInF
42,Sure Thing,Miguel,23,2011,0JXXNGljqupsJaZsgSbMZV
43,Take A Back Road,Rodney Atkins,23,2011,7B6m8tHAYZsOKOKMU5SR2n
44,Moment 4 Life,Nicki Minaj Featuring Drake,23,2011,1ia019RqDK2o4QiANR1Dyn
45,Last Friday Night (T.G.I.F.),Katy Perry,23,2011,3avYqdwHKEq8beXbeWCKqJ
46,Lighters,Bad Meets Evil Featuring Bruno Mars,22,2011,5zpDHEU12zATwLGvozxPw2
47,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,22,2011,3nMb7ToWIxYvmaIG20z6ux
48,Roll Up,Wiz Khalifa,22,2011,53DB6LJV9B8sz0p1s6tlGS
49,Country Must Be Country Wide,Brantley Gilbert,21,2011,454JIJlQ8GvrCoBvSfq3KA
50,Tomorrow,Chris Young,21,2011,1qjl8UJtWTHrk4SFpwftSN
51,Easy,Rascal Flatts Featuring Natasha Bedingfield,21,2011,7jkWXm5j2er2KfsCRPwWfy
52,Jar Of Hearts,Christina Perri,21,2011,0HZhYMZOcUzZKSFwPOti6m
53,Born This Way,Lady Gaga,21,2011,6r2BECwMgEoRb5yLfp0Hca
54,A Little Bit Stronger,Sara Evans,21,2011,5FIp4LrsffxiHLhmmpCbCx
55,My Last,Big Sean Featuring Chris Brown,21,2011,70tFuqBcduJv15bEnOPRTh
56,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,21,2011,5Qy6a5KzM4XlRxsNcGYhgH
57,Homeboy,Eric Church,21,2011,29aSfWddeZJCfnrcMb20sy
58,More,Usher,21,2011,0aBKFfdyOD1Ttvgv0cfjjJ
59,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,21,2011,6Iocm6VMu6bVNYwiDoyQFW
60,Price Tag,Jessie J Featuring B.o.B,21,2011,5mvKuE9Lf9ARVXVXA32kK9
61,Raise Your Glass,P!nk,21,2011,1gv4xPanImH17bKZ9rOveR
62,Country Girl (Shake It For Me),Luke Bryan,20,2011,0JbSghVDghtFEurrSO8JrC
63,Keep Your Head Up,Andy Grammer,20,2011,2kebNtlS7DqWE54Z66FZIt
64,Take Over Control,Afrojack Featuring Eva Simons,20,2011,4iD3msRl5hJUBEtrQwnR4k
65,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,20,2011,60IGhnH20N82dNxKnc8jDd
66,John,Lil Wayne Featuring Rick Ross,20,2011,0dpok9LbD1eATa5XPMardF
67,The Cave,Mumford & Sons,20,2011,1JlssWnwFUiEzuSqw4H1V1
68,I Wanna Go,Britney Spears,20,2011,5cCAZS9VhLGEDV4NCfieeg
69,Colder Weather,Zac Brown Band,20,2011,3U8dHeggJ8IBe0UCb1gbyB
70,Honey Bee,Blake Shelton,20,2011,0gY2iq0xJPRoIB1PScKSw4
71,Just Fishin',Trace Adkins,20,2011,1ZxNwqYsJA41CKf2YEhmIK
72,Old Alabama,Brad Paisley Featuring Alabama,20,2011,3OMpIoONQH8rSscaZLozFQ
73,Best Love Song,T-Pain Featuring Chris Brown,20,2011,4CHLYbx8NB1LUn5WqT0SzV
74,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,20,2011,63rbP24OzfaQCJjsHWZXnY
75,Remind Me,Brad Paisley Duet With Carrie Underwood,20,2011,4ABua0yuWcpTotImEEJTaw
76,Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash,20,2011,047fCsbO4NdmwCBn8pcUXl
77,You Lie,The Band Perry,20,2011,462tT5pBVstoLcOSJsBBKw
78,Heart Like Mine,Miranda Lambert,20,2011,4EDeBzhZMcHEx7A8IcDiaL
79,You And Tequila,Kenny Chesney Featuring Grace Potter,20,2011,1t2hJFgJyUPD2crOafMUEk
80,You And I,Lady Gaga,20,2011,6rkAY9rk1NTFB94QxG3LJR
81,Written In The Stars,Tinie Tempah Featuring Eric Turner,20,2011,61HQWI1Woxup7CnGwVUsdI
82,Hello,Martin Solveig & Dragonette,20,2011,3sl4dcqSwxHVnLfqwF2jly
83,Am I The Only One,Dierks Bentley,20,2011,59tUXZ9dL0qkaa18WCfUnZ
84,Made In America,Toby Keith,20,2011,7Lmwj2fe8MpGXypOuLGO2C
85,Who Says,Selena Gomez & The Scene,20,2011,3TcL0dyCMyr0kyTTc4NLgI
86,Are You Gonna Kiss Me Or Not,Thompson Square,20,2011,2oyJMZrw1DGvvkT2NbCZ0Y
87,If Heaven Wasn't So Far Away,Justin Moore,20,2011,0aW7CSfoMBKBzLE7VerHyn
88,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,20,2011,70ATm56tH7OrQ1zurYssz0
89,What The Hell,Avril Lavigne,20,2011,2z4U9d5OAA4YLNXoCgioxo
90,What Do You Want,Jerrod Niemann,20,2011,6bdDMSGOpu4u2AT4rarSDc
91,Backseat,New Boyz Featuring The Cataracs & Dev,20,2011,4dWjQ3wEfW6KPaaxCoaPH4
92,Here For A Good Time,George Strait,20,2011,11OFYsUK9EVJsQ6nutH32M
93,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,20,2011,3rfhI32Il2hVRKDkuGeeen
94,In The Dark,Dev,20,2011,0IAFmrpi9KF0PP3LONJonm
95,Otis,Jay Z Kanye West Featuring Otis Redding,20,2011,14I61w6cyYUHiV2n28IYdP
96,Mr. Saxobeat,Alexandra Stan,20,2011,6HTprulGfeFVrLLvfi3t8a
97,She Ain't You,Chris Brown,20,2011,3dhvQUA0NyrAea4vQ7X6Gn
98,Best Thing I Never Had,Beyonce,20,2011,3lBRNqXjPp2j3JMTCXDTNO
99,Mean,Taylor Swift,19,2011,30Y4CV7A6YqtQtTTo7Ue4j
0,"Hey, Soul Sister",Train,44,2010,4HlFJV71xXKIGcU3kRyttv
1,Need You Now,Lady Antebellum,42,2010,11EX5yhxr9Ihl3IN1asrfK
2,Breakeven,The Script,41,2010,285hMzLhJwHVLe9QT9qilk
3,Haven't Met You Yet,Michael Buble,33,2010,4fIWvT19w9PR0VVBuPYpWA
4,In My Head,Jason Derulo,33,2010,5BoIP8Eha5hwmRVURkC2Us
5,I Like It,Enrique Iglesias Featuring Pitbull,31,2010,4nVyHATevhl5RC6Qmoko5H
6,Telephone,Lady Gaga Featuring Beyonce,31,2010,7rl7ao5pb9BhvAzPdWStxi
7,OMG,Usher Featuring will.i.am,30,2010,1bM50INir8voAkVoKuvEUI
8,Airplanes,B.o.B Featuring Hayley Williams,30,2010,6lV2MSQmRIkycDScNtrBXO
9,Whataya Want From Me,Adam Lambert,30,2010,2rDwdvBma1O1eLzo29p2cr
10,I Gotta Feeling,The Black Eyed Peas,29,2010,2H1047e0oMSj10dgp7p2VG
11,Bad Romance,Lady Gaga,29,2010,0SiywuOBRcynK0uKGWdCnn
12,Cooler Than Me,Mike Posner,29,2010,2V4bv1fNWfTcyRJKmej6Sj
13,Break Your Heart,Taio Cruz Featuring Ludacris,29,2010,1CdqVF1ywD0ZO1zXtB9yWa
14,Animal,Neon Trees,28,2010,1fBl642IhJOE5U319Gy2Go
15,TiK ToK,Ke$ha,28,2010,0HPD5WQqrq7wPWR7P7Dw1i
16,Ridin' Solo,Jason Derulo,28,2010,6BaxqcoEM9r3LXisTyJjST
17,Billionaire,Travie McCoy Featuring Bruno Mars,28,2010,2qPUnoasNe4Ep43emVXEig
18,Your Love Is My Drug,Ke$ha,28,2010,6vc2Jq2vaGu8z326kSrw92
19,Nothin' On You,B.o.B Featuring Bruno Mars,28,2010,59dLtGBS26x7kc0rHbaPrq
20,Dynamite,Taio Cruz,28,2010,1DqdF42leyFIzqNDv9CjId
21,Bulletproof,La Roux,27,2010,3kMrazSvILsgcwtidZd1Qd
22,California Gurls,Katy Perry Featuring Snoop Dogg,27,2010,6KOEK6SeCEZOQkLj5M1PxH
23,Not Afraid,Eminem,25,2010,7Ie9W94M7OjPoZVV216Xus
24,There Goes My Baby,Usher,25,2010,6IUiqtI8tE49sqGbmtrNd8
25,Secrets,OneRepublic,25,2010,1NhPKVLsHhFUHIOZ32QnS2
26,Love The Way You Lie,Eminem Featuring Rihanna,25,2010,15JINEqzVMv3SvJTAXAKED
27,Imma Be,The Black Eyed Peas,25,2010,0oJMv049q8hEkes9w0L1J4
28,Club Can't Handle Me,Flo Rida Featuring David Guetta,24,2010,6ebkx7Q5tTxrCxKq4GYj0Y
29,Deuces,Chris Brown Featuring Tyga & Kevin McCall,24,2010,6wN4nT2qy3MQc098yL3Eu9
30,Say Aah,Trey Songz Featuring Fabolous,24,2010,2fQ6sBFWaLv2Gxos4igHLy
31,Carry Out,Timbaland Featuring Justin Timberlake,24,2010,2DHc2e5bBn4UzY0ENVFrUl
32,All I Do Is Win,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",24,2010,5NEKjqTQPKiqOiOG8YxLdS
33,Teenage Dream,Katy Perry,24,2010,5jzKL4BDMClWqRguW5qZvh
34,All The Right Moves,OneRepublic,24,2010,5XRHGXut00SrJUFmcn2lQF
35,If I Die Young,The Band Perry,23,2010,4u26EevCNXMhlvE1xFBJwX
36,Alejandro,Lady Gaga,23,2010,4lwavw59UjXUPJZtKNdFYp
37,Just The Way You Are,Bruno Mars,22,2010,7BqBn9nzAq8spo5e7cZ0dJ
38,Live Like We're Dying,Kris Allen,22,2010,1HfxPaJggVwFsvOtHbVzMz
39,BedRock,Young Money Featuring Lloyd,22,2010,3iL2l5gUqyPS6vDwJFgJTR
40,King Of Anything,Sara Bareilles,22,2010,3VA8T3rNy5V24AXxNK5u9E
41,Rude Boy,Rihanna,22,2010,60jzFy6Nn4M0iD1d94oteF
42,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,22,2010,4356Typ82hUiFAynbLYbPn
43,Farmer's Daughter,Rodney Atkins,21,2010,5zGqTc1WQUe8XqqdnrpKTV
44,Sexy Chick,David Guetta Featuring Akon,21,2010,4MKzCHlZvkwJOQRNkdw4zq
45,Find Your Love,Drake,21,2010,4BycRneKmOs6MhYG9THsuX
46,Hey Daddy (Daddy's Home),Usher Featuring Plies,21,2010,030OCtLMrljNhp8OWHBWW3
47,Naturally,Selena Gomez & The Scene,21,2010,1YaVmBh7EAeR54FIjuFcb5
48,The Only Exception,Paramore,21,2010,7JIuqL4ZqkpfGKQhYlrirs
49,I Never Told You,Colbie Caillat,20,2010,2rJWnAqSuLMls0KOv416Io
50,I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",20,2010,6H2wnX7ytNeCKERIVqCwgs
51,Neighbors Know My Name,Trey Songz,20,2010,6jvvpPJQJy5rMOEkLlADl6
52,Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO,20,2010,6FbGlkHKGkYqpSCuBgurn3
53,Gimmie That Girl,Joe Nichols,20,2010,7xoBJ4hih949Jeu5ZfzBai
54,Got Your Back,T.I. Featuring Keri Hilson,20,2010,2aZ8Mfrh353IAYOrXrDtBA
55,My Chick Bad,Ludacris Featuring Nicki Minaj,20,2010,3bMNprrp2JDKZsGbiXpsJl
56,Hello Good Morning,Diddy - Dirty Money Featuring T.I.,20,2010,2uAbEJGrLecIbkW9p3OqQl
57,How Low,Ludacris,20,2010,1WtTLtofvcjQM3sXSMkDdX
58,Miss Me,Drake Featuring Lil Wayne,20,2010,1U4mweNwisxNj23ffuC9gO
59,Come Back Song,Darius Rucker,20,2010,4sHOAALFZiNa4wukjPSBpq
60,Misery,Maroon 5,20,2010,6KBYk8OFtod7brGuZ3Y67q
61,Little White Church,Little Big Town,20,2010,0f73zOCdBx6ZPdiBjwN1AP
62,Hillbilly Bone,Blake Shelton Featuring Trace Adkins,20,2010,7dL2kSVsBelmkQHbkNkx1l
63,Highway 20 Ride,Zac Brown Band,20,2010,1XdlLIfwryo38EZ7OzdoEG
64,If I Had You,Adam Lambert,20,2010,0H1OyEooZ5SzBYYdJEzxoy
65,Magic,B.o.B Featuring Rivers Cuomo,20,2010,5uHYcK0nbEYgRaFTY5BqnP
66,"Lover, Lover",Jerrod Niemann,20,2010,5UzU0qw21okODBNUnxptVo
67,If It's Love,Train,20,2010,3g4GTF5OZrLrmk7hGZFkH8
68,Impossible,Shontelle,20,2010,1T8PwF3JhIiWwBhun23RNe
69,Love Like Crazy,Lee Brice,20,2010,6Ozp6ac86CSHMik8lbvJuM
70,Drop The World,Lil Wayne Featuring Eminem,20,2010,3e21cX0CVwzkQXiHz7WUQZ
71,Fancy,Drake Featuring T.I. & Swizz Beatz,20,2010,3fpTMuD1u3gJlVI4FadVHs
72,Our Kind Of Love,Lady Antebellum,20,2010,4mtIIpksLr41WmzNHyUtKy
73,Say Something,Timbaland Featuring Drake,20,2010,7qje9qxLncMESiPeI27SAn
74,Your Love,Nicki Minaj,20,2010,1w6kG4Rc29m5EherbvpkF5
75,Young Forever,Jay-Z + Mr. Hudson,20,2010,35srNkJVToAzYiZzron1FY
76,Un-Thinkable (I'm Ready),Alicia Keys,20,2010,4o4wEDRqotccDTXiQ7TORu
77,A Little More Country Than That,Easton Corbin,20,2010,7LrZ3SczM7zlUkVlhevPp2
78,This Afternoon,Nickelback,20,2010,1RG8MABX0VciDk6WYb8pBv
79,The Man I Want To Be,Chris Young,20,2010,5zMRkxgFscsPItPsMy4ItS
80,The House That Built Me,Miranda Lambert,20,2010,02eD9ymfJOJOhM97HYp5R9
81,American Honey,Lady Antebellum,20,2010,4xInIiKipU1mtUogJ3ZdYr
82,Over,Drake,20,2010,6BdgtqiV3oXNqBikezwdvC
83,Take It Off,Ke$ha,20,2010,0WCiI0ddWiu5F2kSHgfw5S
84,Stuck Like Glue,Sugarland,20,2010,0JcKdUGNR7zI4jJDLyYXbi
85,Steady Mobbin',Young Money Featuring Gucci Mane,20,2010,3cSuhzV7wKX5diQ8hos78P
86,Baby,Justin Bieber Featuring Ludacris,20,2010,6epn3r7S14KUqlReYr77hA
87,Teach Me How To Dougie,Cali Swag District,20,2010,61LtVmmkGr8P9I2tSPvdpf
88,Rain Is A Good Thing,Luke Bryan,20,2010,1YhFtqwcN138S6ng3MT1nN
89,Pray For You,Jaron And The Long Road To Love,20,2010,68wTP3pPT5uAQsrwVX4DSS
90,Pretty Good At Drinkin' Beer,Billy Currington,20,2010,7zKlSAsmB3p5959tsmLeqn
91,Ride,Ciara Featuring Ludacris,20,2010,3RJclnBV8g9mvHPtSzPf7c
92,Blah Blah Blah,Ke$ha Featuring 3OH!3,20,2010,7lWUJpax919G4JdaFEVmCy
93,Mine,Taylor Swift,19,2010,7G0gBu6nLdhFDPRLc0HdDG
94,Undo It,Carrie Underwood,19,2010,1Fo2N5iXRi37maMboaig7O
95,Temporary Home,Carrie Underwood,19,2010,0d0tJF80562KcMndcBcSfM
96,All About Tonight,Blake Shelton,19,2010,5cQIrML7iJEUsOCNsHqWlB
97,I Am,Mary J. Blige,19,2010,2FLyONNYaIWIfM4X71SaYA
98,According To You,Orianthi,19,2010,0M45YYpFECO0xvXlKgQ7sE
99,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,19,2010,0wDbYIl4fN2mccHczCJqEf
0,Use Somebody,Kings Of Leon,45,2009,5VGlqQANWDKJFl0MBG3sg2
1,I'm Yours,Jason Mraz,41,2009,3S0OXQeoh0w6AY8WQVckRW
2,Poker Face,Lady Gaga,40,2009,5R8dQOPq8haW94K7mgERlO
3,Second Chance,Shinedown,38,2009,0CwYG1UnRmOx8Q1EzElCIL
4,Don't Trust Me,3OH!3,36,2009,5jzX4dWVQeBTtfBaXnMRt5
5,You Found Me,The Fray,35,2009,4IoYz8XqqdowINzfRrFnhi
6,I Know You Want Me (Calle Ocho),Pitbull,35,2009,13plQdOoWSSXPRUSZc5FuM
7,Love Story,Taylor Swift,35,2009,3CeCwYWvdfXbZLXFhBrbnf
8,You Belong With Me,Taylor Swift,33,2009,1qrpoAMXodY6895hGKoUpA
9,Boom Boom Pow,The Black Eyed Peas,33,2009,3opVsyWVYEAFK9bJAG8Opa
10,Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,31,2009,58FUwmyGUqkt53YPUcm7cJ
11,Gives You Hell,The All-American Rejects,31,2009,6ihL9TjfRjadfEePzXXyVF
12,Halo,Beyonce,31,2009,3ERa3mEeOnrh2Mc47qM6T1
13,Just Dance,Lady Gaga Featuring Colby O'Donis,30,2009,2x7MyWybabEz6Y6wvHuwGE
14,Heartless,Kanye West,28,2009,4EWCNWgDS8707fNSZ1oaA5
15,The Climb,Miley Cyrus,28,2009,0V8FYVlBFuXXTIvRnMbZyS
16,Already Gone,Sugarland,27,2009,6Gd842MwS4ySeBdQTU09sh
17,Blame It,Jamie Foxx Featuring T-Pain,27,2009,08uGhvS5MfBk7crUCpnjva
18,I Gotta Feeling,The Black Eyed Peas,27,2009,2H1047e0oMSj10dgp7p2VG
