rank,title,artist,image,last week,peak position,weeks on chart,detail,date,weeks at no.1
59,No Night So Long,Dionne Warwick,https://charts-static.billboard.com/img/1980/07/dionne-warwick-6mm-53x53.jpg,47,23,14,down,1980-10-25,
60,You'll Accomp'ny Me,Bob Seger,https://charts-static.billboard.com/img/1980/07/bob-seger-moj-53x53.jpg,49,14,14,down,1980-10-25,
61,Don't Ask Me Why,Billy Joel,https://charts-static.billboard.com/img/1980/08/billy-joel-9l9-53x53.jpg,57,19,13,down,1980-10-25,
62,Deep Inside My Heart,Randy Meisner,https://charts-static.billboard.com/img/1980/10/randy-meisner-jyy-53x53.jpg,79,62,2,up,1980-10-25,
63,Who Were You Thinkin' Of,The Doolittle Band,Not supported yet,73,63,3,up,1980-10-25,
64,One In A Million You,Larry Graham,https://charts-static.billboard.com/img/1980/06/larry-graham-qwj-53x53.jpg,59,9,18,down,1980-10-25,
65,Emotional Rescue,The Rolling Stones,https://charts-static.billboard.com/img/1980/07/the-rolling-stones-3a7-53x53.jpg,61,3,17,down,1980-10-25,
66,Someone That I Used To Love,Natalie Cole,https://charts-static.billboard.com/img/1980/06/natalie-cole-fq7-53x53.jpg,62,21,19,down,1980-10-25,
67,Case Of You,Frank Stallone,https://charts-static.billboard.com/img/1980/09/frank-stallone-6bu-53x53.jpg,67,67,5,same,1980-10-25,
68,I Could Be Good For You,707,Not supported yet,76,68,3,up,1980-10-25,
69,You're The Only Woman (You & I),Ambrosia,https://charts-static.billboard.com/img/1980/07/ambrosia-f46-53x53.jpg,63,13,16,down,1980-10-25,
70,Love Theme From Shogun (Mariko's Theme),Meco,Not supported yet,70,70,3,same,1980-10-25,
71,Love X Love,George Benson,https://charts-static.billboard.com/img/1980/10/george-benson-qb2-53x53.jpg,81,71,2,up,1980-10-25,
72,A Little Is Enough,Pete Townshend,https://charts-static.billboard.com/img/1980/10/pete-townshend-n4l-53x53.jpg,72,72,3,same,1980-10-25,
73,Let's Be Lovers Again,Eddie Money (with Valerie Carter),https://charts-static.billboard.com/img/1980/10/eddie-money-6yi-53x53.jpg,82,73,2,up,1980-10-25,
74,Midnight Rain,Poco,https://charts-static.billboard.com/img/1980/10/poco-eyh-53x53.jpg,78,74,3,up,1980-10-25,
75,Private Idaho,The B-52s,https://charts-static.billboard.com/img/1980/08/the-b-52s-q44-53x53.jpg,85,75,2,up,1980-10-25,
76,Can't We Try,Teddy Pendergrass,https://charts-static.billboard.com/img/1980/08/teddy-pendergrass-p0b-53x53.jpg,64,52,9,down,1980-10-25,
77,Texas In My Rear View Mirror,Mac Davis,https://charts-static.billboard.com/img/1980/10/mac-davis-7l4-53x53.jpg,87,77,2,up,1980-10-25,
78,One-Trick Pony,Paul Simon,Not supported yet,,,,new,1980-10-25,
79,Suddenly,Olivia Newton-John & Cliff Richard,Not supported yet,,,,new,1980-10-25,
80,"De Do Do Do, De Da Da Da",The Police,Not supported yet,,,,new,1980-10-25,
81,Angeline,The Allman Brothers Band,https://charts-static.billboard.com/img/1980/09/the-allman-brothers-band-3ge-53x53.jpg,66,58,7,down,1980-10-25,
82,Sherry,Robert John,Not supported yet,,,,new,1980-10-25,
83,"Girl, Don't Let It Get You Down",The O'Jays,https://charts-static.billboard.com/img/1980/08/the-ojays-vzm-53x53.jpg,68,55,10,down,1980-10-25,
84,Every Woman In The World,Air Supply,Not supported yet,,,,new,1980-10-25,
85,My Prayer,"Ray, Goodman & Brown",https://charts-static.billboard.com/img/1980/08/ray-goodman-brown-1cc-53x53.jpg,65,47,10,down,1980-10-25,
86,It's My Turn,Diana Ross,Not supported yet,,,,new,1980-10-25,
87,Celebration,Kool & The Gang,Not supported yet,,,,new,1980-10-25,
88,When We Get Married,Larry Graham,Not supported yet,,,,new,1980-10-25,
89,More Bounce To The Ounce Part I,Zapp,Not supported yet,91,89,4,up,1980-10-25,
90,I Love Women,Jim Hurt,Not supported yet,93,90,3,up,1980-10-25,
91,Let's Do Something Cheap And Superficial,Burt Reynolds,Not supported yet,94,91,2,up,1980-10-25,
92,Brite Eyes,Robbin Thompson Band,Not supported yet,95,92,2,up,1980-10-25,
93,I Got You,Split Enz,https://charts-static.billboard.com/img/1980/08/split-enz-1jm-53x53.jpg,75,53,10,down,1980-10-25,
94,Turn It On Again,Genesis,Not supported yet,77,58,8,down,1980-10-25,
95,(Sartorial Eloquence) Don't Ya Wanna Play This Game No More?,Elton John,https://charts-static.billboard.com/img/1980/08/elton-john-qls-53x53.jpg,74,39,12,down,1980-10-25,
96,Sailing,Christopher Cross,https://charts-static.billboard.com/img/1980/06/christopher-cross-r4j-53x53.jpg,80,1,20,down,1980-10-25,
97,Magic,Olivia Newton-John,https://charts-static.billboard.com/img/1980/05/olivia-newton-john-hxh-53x53.jpg,83,1,23,down,1980-10-25,
98,Switchin' To Glide/This Beat Goes On,The Kings,Not supported yet,84,56,10,down,1980-10-25,
99,Into The Night,Benny Mardones,https://charts-static.billboard.com/img/1980/06/benny-mardones-0vt-53x53.jpg,86,11,20,down,1980-10-25,
100,Games Without Frontiers,Peter Gabriel,https://charts-static.billboard.com/img/1980/08/peter-gabriel-gau-53x53.jpg,89,48,11,down,1980-10-25,
1,Woman In Love,Barbra Streisand,https://charts-static.billboard.com/img/1980/09/barbra-streisand-2i4-53x53.jpg,1,1,9,same,1980-11-01,2
2,Another One Bites The Dust,Queen,https://charts-static.billboard.com/img/1980/08/queen-m21-53x53.jpg,2,1,12,same,1980-11-01,
3,He's So Shy,The Pointer Sisters,https://charts-static.billboard.com/img/1980/07/the-pointer-sisters-aql-53x53.jpg,3,3,15,same,1980-11-01,
4,Lady,Kenny Rogers,https://charts-static.billboard.com/img/1840/12/kenny-rogers-ym6-53x53.jpg,6,4,5,up,1980-11-01,
5,Real Love,The Doobie Brothers,https://charts-static.billboard.com/img/1980/09/the-doobie-brothers-ru4-53x53.jpg,5,5,9,same,1980-11-01,
6,The Wanderer,Donna Summer,https://charts-static.billboard.com/img/1980/09/donna-summer-617-53x53.jpg,7,6,7,up,1980-11-01,
7,Upside Down,Diana Ross,https://charts-static.billboard.com/img/1840/12/diana-ross-k7w-53x53.jpg,4,1,17,down,1980-11-01,
8,Never Knew Love Like This Before,Stephanie Mills,https://charts-static.billboard.com/img/1980/08/stephanie-mills-gzg-53x53.jpg,10,8,13,up,1980-11-01,
9,I'm Coming Out,Diana Ross,https://charts-static.billboard.com/img/1980/09/diana-ross-1zl-53x53.jpg,11,9,9,up,1980-11-01,
10,Master Blaster (Jammin'),Stevie Wonder,https://charts-static.billboard.com/img/1980/09/stevie-wonder-12f-53x53.jpg,15,10,7,up,1980-11-01,
11,Jesse,Carly Simon,https://charts-static.billboard.com/img/1980/08/carly-simon-6uf-53x53.jpg,12,11,14,up,1980-11-01,
12,All Out Of Love,Air Supply,https://charts-static.billboard.com/img/1980/06/air-supply-6x5-53x53.jpg,8,2,21,down,1980-11-01,
13,Dreaming,Cliff Richard,https://charts-static.billboard.com/img/1980/09/cliff-richard-uyb-53x53.jpg,16,13,8,up,1980-11-01,
14,Look What You've Done To Me,Boz Scaggs,https://charts-static.billboard.com/img/1980/08/boz-scaggs-una-53x53.jpg,14,14,11,same,1980-11-01,
15,Lovely One,The Jacksons,https://charts-static.billboard.com/img/1980/09/the-jacksons-34u-53x53.jpg,19,15,6,up,1980-11-01,
16,I'm Alright,Kenny Loggins,https://charts-static.billboard.com/img/1980/07/kenny-loggins-dn7-53x53.jpg,9,7,17,down,1980-11-01,
17,Dreamer,Supertramp,https://charts-static.billboard.com/img/1980/09/supertramp-b14-53x53.jpg,20,17,7,up,1980-11-01,
18,Drivin' My Life Away,Eddie Rabbitt,https://charts-static.billboard.com/img/1980/06/eddie-rabbitt-sm6-53x53.jpg,13,5,20,down,1980-11-01,
19,Whip It,Devo,https://charts-static.billboard.com/img/1980/08/devo-jww-53x53.jpg,21,19,10,up,1980-11-01,
20,More Than I Can Say,Leo Sayer,https://charts-static.billboard.com/img/1980/09/leo-sayer-xdz-53x53.jpg,26,20,6,up,1980-11-01,
21,You've Lost That Lovin' Feeling,Daryl Hall John Oates,Not supported yet,23,21,6,up,1980-11-01,
22,On The Road Again,Willie Nelson,https://charts-static.billboard.com/img/1980/09/willie-nelson-o7c-53x53.jpg,22,22,9,same,1980-11-01,
23,Out Here On My Own,Irene Cara,https://charts-static.billboard.com/img/1980/08/irene-cara-md3-53x53.jpg,25,23,12,up,1980-11-01,
24,That Girl Could Sing,Jackson Browne,https://charts-static.billboard.com/img/1980/09/jackson-browne-eic-53x53.jpg,27,24,7,up,1980-11-01,
25,Hit Me With Your Best Shot,Pat Benatar,https://charts-static.billboard.com/img/1980/10/pat-benatar-lo1-53x53.jpg,33,25,5,up,1980-11-01,
26,Let Me Be Your Angel,Stacy Lattisaw,https://charts-static.billboard.com/img/1980/08/stacy-lattisaw-jqv-53x53.jpg,29,26,13,up,1980-11-01,
27,Xanadu,Olivia Newton-John/Electric Light Orchestra,https://charts-static.billboard.com/img/1980/08/olivia-newton-john-hxh-53x53.jpg,17,8,13,down,1980-11-01,
28,She's So Cold,The Rolling Stones,https://charts-static.billboard.com/img/1980/09/the-rolling-stones-3a7-53x53.jpg,32,28,6,up,1980-11-01,
29,Late In The Evening,Paul Simon,https://charts-static.billboard.com/img/1980/08/paul-simon-3qi-53x53.jpg,18,6,13,down,1980-11-01,
30,Without Your Love,Roger Daltrey,https://charts-static.billboard.com/img/1980/09/roger-daltrey-8u0-53x53.jpg,38,30,8,up,1980-11-01,
31,Never Be The Same,Christopher Cross,https://charts-static.billboard.com/img/1980/10/christopher-cross-r4j-53x53.jpg,40,31,4,up,1980-11-01,
32,Love On The Rocks,Neil Diamond,Not supported yet,,,,new,1980-11-01,
33,Could I Have This Dance,Anne Murray,https://charts-static.billboard.com/img/1980/09/anne-murray-zsk-53x53.jpg,35,33,9,up,1980-11-01,
34,Give Me The Night,George Benson,https://charts-static.billboard.com/img/1980/06/george-benson-qb2-53x53.jpg,28,4,18,down,1980-11-01,
35,I'm Happy That Love Has Found You,Jimmy Hall,https://charts-static.billboard.com/img/1980/09/jimmy-hall-kgh-53x53.jpg,41,35,6,up,1980-11-01,
36,You Shook Me All Night Long,AC/DC,https://charts-static.billboard.com/img/1980/09/ac-dc-3eb-53x53.jpg,39,36,9,up,1980-11-01,
37,Midnight Rocks,Al Stewart,https://charts-static.billboard.com/img/1980/08/al-stewart-87m-53x53.jpg,24,24,10,down,1980-11-01,
38,(Just Like) Starting Over,John Lennon,Not supported yet,,,,new,1980-11-01,
39,Theme From The Dukes Of Hazzard (Good Ol' Boys),Waylon,https://charts-static.billboard.com/img/1980/08/waylon-jennings-azz-53x53.jpg,45,39,8,up,1980-11-01,
40,Sometimes A Fantasy,Billy Joel,https://charts-static.billboard.com/img/1980/10/billy-joel-9l9-53x53.jpg,50,40,4,up,1980-11-01,
41,Hold On,Kansas,https://charts-static.billboard.com/img/1980/09/kansas-t3y-53x53.jpg,43,41,7,up,1980-11-01,
42,Live Every Minute,Ali Thomson,Not supported yet,42,42,8,same,1980-11-01,
43,This Time,John Cougar,https://charts-static.billboard.com/img/1980/09/john-mellencamp-tnp-53x53.jpg,47,43,6,up,1980-11-01,
44,Cry Like A Baby,Kim Carnes,https://charts-static.billboard.com/img/1980/10/kim-carnes-nds-53x53.jpg,46,44,5,up,1980-11-01,
45,If You Should Sail,Nielsen/Pearson,Not supported yet,48,45,8,up,1980-11-01,
46,Turning Japanese,The Vapors,https://charts-static.billboard.com/img/1980/07/the-vapors-mz0-53x53.jpg,49,46,6,up,1980-11-01,
47,Lookin' For Love,Johnny Lee,https://charts-static.billboard.com/img/1840/12/johnny-lee-tfl-53x53.jpg,31,5,17,down,1980-11-01,
48,Everybody's Got To Learn Sometime,The Korgis,Not supported yet,55,48,4,up,1980-11-01,
49,I Believe In You,Don Williams,https://charts-static.billboard.com/img/1980/09/don-williams-t8z-53x53.jpg,58,49,6,up,1980-11-01,
50,Deep Inside My Heart,Randy Meisner,https://charts-static.billboard.com/img/1980/10/randy-meisner-jyy-53x53.jpg,62,50,3,up,1980-11-01,
51,Hot Rod Hearts,Robbie Dupree,https://charts-static.billboard.com/img/1980/07/robbie-dupree-32x-53x53.jpg,30,15,16,down,1980-11-01,
52,Walk Away,Donna Summer,https://charts-static.billboard.com/img/1980/09/donna-summer-617-53x53.jpg,36,36,8,down,1980-11-01,
53,Who Were You Thinkin' Of,The Doolittle Band,Not supported yet,63,53,4,up,1980-11-01,
54,Touch And Go,The Cars,https://charts-static.billboard.com/img/1980/09/the-cars-ndj-53x53.jpg,37,37,9,down,1980-11-01,
55,Let Me Talk,"Earth, Wind & Fire",https://charts-static.billboard.com/img/1980/09/earth-wind-fire-tue-53x53.jpg,44,44,7,down,1980-11-01,
56,I'm Almost Ready,Pure Prairie League,https://charts-static.billboard.com/img/1980/08/pure-prairie-league-zue-53x53.jpg,34,34,11,down,1980-11-01,
57,Fame,Irene Cara,https://charts-static.billboard.com/img/1980/06/irene-cara-md3-53x53.jpg,56,4,21,down,1980-11-01,
58,I Could Be Good For You,707,Not supported yet,68,58,4,up,1980-11-01,
59,How Do I Survive,Amy Holland,https://charts-static.billboard.com/img/1980/08/amy-holland-snx-53x53.jpg,51,22,13,down,1980-11-01,
60,The Legend Of Wooley Swamp,The Charlie Daniels Band,https://charts-static.billboard.com/img/1980/08/the-charlie-daniels-band-i64-53x53.jpg,52,31,12,down,1980-11-01,
61,Love X Love,George Benson,https://charts-static.billboard.com/img/1980/10/george-benson-qb2-53x53.jpg,71,61,3,up,1980-11-01,
62,Who'll Be The Fool Tonight,Larsen-Feiten Band,Not supported yet,53,29,12,down,1980-11-01,
63,It's My Turn,Diana Ross,https://charts-static.billboard.com/img/1980/10/diana-ross-1zl-53x53.jpg,86,63,2,up,1980-11-01,
64,"De Do Do Do, De Da Da Da",The Police,https://charts-static.billboard.com/img/1980/10/the-police-yho-53x53.jpg,80,64,2,up,1980-11-01,
65,Let's Be Lovers Again,Eddie Money (with Valerie Carter),https://charts-static.billboard.com/img/1980/10/eddie-money-6yi-53x53.jpg,73,65,3,up,1980-11-01,
66,One-Trick Pony,Paul Simon,https://charts-static.billboard.com/img/1980/10/paul-simon-3qi-53x53.jpg,78,66,2,up,1980-11-01,
67,Texas In My Rear View Mirror,Mac Davis,https://charts-static.billboard.com/img/1980/10/mac-davis-7l4-53x53.jpg,77,67,3,up,1980-11-01,
68,Guilty,Barbra Streisand & Barry Gibb,Not supported yet,,,,new,1980-11-01,
69,Suddenly,Olivia Newton-John & Cliff Richard,https://charts-static.billboard.com/img/1980/10/olivia-newton-john-hxh-53x53.jpg,79,69,2,up,1980-11-01,
70,Sequel,Harry Chapin,Not supported yet,,,,new,1980-11-01,
71,Every Woman In The World,Air Supply,https://charts-static.billboard.com/img/1980/10/air-supply-6x5-53x53.jpg,84,71,2,up,1980-11-01,
72,Sherry,Robert John,Not supported yet,82,72,2,up,1980-11-01,
73,Heroes,Commodores,https://charts-static.billboard.com/img/1980/09/commodores-lju-53x53.jpg,54,54,7,down,1980-11-01,
74,All Over The World,Electric Light Orchestra,https://charts-static.billboard.com/img/1980/08/electric-light-orchestra-jef-53x53.jpg,57,13,14,down,1980-11-01,
75,Private Idaho,The B-52s,https://charts-static.billboard.com/img/1980/08/the-b-52s-q44-53x53.jpg,75,75,3,same,1980-11-01,
76,No Night So Long,Dionne Warwick,https://charts-static.billboard.com/img/1980/07/dionne-warwick-6mm-53x53.jpg,59,23,15,down,1980-11-01,
77,Celebration,Kool & The Gang,https://charts-static.billboard.com/img/2017/07/kool-and-the-gang-53x53.jpg,87,77,2,up,1980-11-01,
78,When We Get Married,Larry Graham,https://charts-static.billboard.com/img/1980/10/larry-graham-qwj-53x53.jpg,88,78,2,up,1980-11-01,
79,You'll Accomp'ny Me,Bob Seger,https://charts-static.billboard.com/img/1980/07/bob-seger-moj-53x53.jpg,60,14,15,down,1980-11-01,
80,Girls Can Get It,Dr. Hook,Not supported yet,,,,new,1980-11-01,
81,Case Of You,Frank Stallone,https://charts-static.billboard.com/img/1980/09/frank-stallone-6bu-53x53.jpg,67,67,6,down,1980-11-01,
82,Don't Ask Me Why,Billy Joel,https://charts-static.billboard.com/img/1980/08/billy-joel-9l9-53x53.jpg,61,19,14,down,1980-11-01,
83,One In A Million You,Larry Graham,https://charts-static.billboard.com/img/1980/06/larry-graham-qwj-53x53.jpg,64,9,19,down,1980-11-01,
84,Emotional Rescue,The Rolling Stones,https://charts-static.billboard.com/img/1980/07/the-rolling-stones-3a7-53x53.jpg,65,3,18,down,1980-11-01,
85,Don't Say No,Billy Burnette,Not supported yet,,,,new,1980-11-01,
86,More Bounce To The Ounce Part I,Zapp,Not supported yet,89,86,5,up,1980-11-01,
87,Switchin' To Glide/This Beat Goes On,The Kings,Not supported yet,98,56,11,up,1980-11-01,
88,Brite Eyes,Robbin Thompson Band,Not supported yet,92,88,3,up,1980-11-01,
89,Someone That I Used To Love,Natalie Cole,https://charts-static.billboard.com/img/1980/06/natalie-cole-fq7-53x53.jpg,66,21,20,down,1980-11-01,
90,I Love Women,Jim Hurt,Not supported yet,90,90,4,same,1980-11-01,
91,Let's Do Something Cheap And Superficial,Burt Reynolds,Not supported yet,91,91,3,same,1980-11-01,
92,You're The Only Woman (You & I),Ambrosia,https://charts-static.billboard.com/img/1980/07/ambrosia-f46-53x53.jpg,69,13,17,down,1980-11-01,
93,Love Theme From Shogun (Mariko's Theme),Meco,Not supported yet,70,70,4,down,1980-11-01,
94,A Little Is Enough,Pete Townshend,https://charts-static.billboard.com/img/1980/10/pete-townshend-n4l-53x53.jpg,72,72,4,down,1980-11-01,
95,Can't We Try,Teddy Pendergrass,https://charts-static.billboard.com/img/1980/08/teddy-pendergrass-p0b-53x53.jpg,76,52,10,down,1980-11-01,
96,Midnight Rain,Poco,https://charts-static.billboard.com/img/1980/10/poco-eyh-53x53.jpg,74,74,4,down,1980-11-01,
97,Angeline,The Allman Brothers Band,https://charts-static.billboard.com/img/1980/09/the-allman-brothers-band-3ge-53x53.jpg,81,58,8,down,1980-11-01,
98,"Girl, Don't Let It Get You Down",The O'Jays,https://charts-static.billboard.com/img/1980/08/the-ojays-vzm-53x53.jpg,83,55,11,down,1980-11-01,
99,I Got You,Split Enz,https://charts-static.billboard.com/img/1980/08/split-enz-1jm-53x53.jpg,93,53,11,down,1980-11-01,
100,Sailing,Christopher Cross,https://charts-static.billboard.com/img/1980/06/christopher-cross-r4j-53x53.jpg,96,1,21,down,1980-11-01,
1,Woman In Love,Barbra Streisand,https://charts-static.billboard.com/img/1980/09/barbra-streisand-2i4-53x53.jpg,1,1,10,same,1980-11-08,3
2,Lady,Kenny Rogers,https://charts-static.billboard.com/img/1840/12/kenny-rogers-ym6-53x53.jpg,4,2,6,up,1980-11-08,
3,He's So Shy,The Pointer Sisters,https://charts-static.billboard.com/img/1980/07/the-pointer-sisters-aql-53x53.jpg,3,3,16,same,1980-11-08,
4,Another One Bites The Dust,Queen,https://charts-static.billboard.com/img/1980/08/queen-m21-53x53.jpg,2,1,13,down,1980-11-08,
5,The Wanderer,Donna Summer,https://charts-static.billboard.com/img/1980/09/donna-summer-617-53x53.jpg,6,5,8,up,1980-11-08,
6,I'm Coming Out,Diana Ross,https://charts-static.billboard.com/img/1980/09/diana-ross-1zl-53x53.jpg,9,6,10,up,1980-11-08,
7,Never Knew Love Like This Before,Stephanie Mills,https://charts-static.billboard.com/img/1980/08/stephanie-mills-gzg-53x53.jpg,8,7,14,up,1980-11-08,
8,Master Blaster (Jammin'),Stevie Wonder,https://charts-static.billboard.com/img/1980/09/stevie-wonder-12f-53x53.jpg,10,8,8,up,1980-11-08,
9,Real Love,The Doobie Brothers,https://charts-static.billboard.com/img/1980/09/the-doobie-brothers-ru4-53x53.jpg,5,5,10,down,1980-11-08,
10,Upside Down,Diana Ross,https://charts-static.billboard.com/img/1840/12/diana-ross-k7w-53x53.jpg,7,1,18,down,1980-11-08,
11,Jesse,Carly Simon,https://charts-static.billboard.com/img/1980/08/carly-simon-6uf-53x53.jpg,11,11,15,same,1980-11-08,
12,Dreaming,Cliff Richard,https://charts-static.billboard.com/img/1980/09/cliff-richard-uyb-53x53.jpg,13,12,9,up,1980-11-08,
13,Lovely One,The Jacksons,https://charts-static.billboard.com/img/1980/09/the-jacksons-34u-53x53.jpg,15,13,7,up,1980-11-08,
14,More Than I Can Say,Leo Sayer,https://charts-static.billboard.com/img/1980/09/leo-sayer-xdz-53x53.jpg,20,14,7,up,1980-11-08,
15,Dreamer,Supertramp,https://charts-static.billboard.com/img/1980/09/supertramp-b14-53x53.jpg,17,15,8,up,1980-11-08,
16,All Out Of Love,Air Supply,https://charts-static.billboard.com/img/1980/06/air-supply-6x5-53x53.jpg,12,2,22,down,1980-11-08,
17,Whip It,Devo,https://charts-static.billboard.com/img/1980/08/devo-jww-53x53.jpg,19,17,11,up,1980-11-08,
18,You've Lost That Lovin' Feeling,Daryl Hall John Oates,Not supported yet,21,18,7,up,1980-11-08,
19,Hit Me With Your Best Shot,Pat Benatar,https://charts-static.billboard.com/img/1980/10/pat-benatar-lo1-53x53.jpg,25,19,6,up,1980-11-08,
20,On The Road Again,Willie Nelson,https://charts-static.billboard.com/img/1980/09/willie-nelson-o7c-53x53.jpg,22,20,10,up,1980-11-08,
21,Out Here On My Own,Irene Cara,https://charts-static.billboard.com/img/1980/08/irene-cara-md3-53x53.jpg,23,21,13,up,1980-11-08,
22,That Girl Could Sing,Jackson Browne,https://charts-static.billboard.com/img/1980/09/jackson-browne-eic-53x53.jpg,24,22,8,up,1980-11-08,
23,Love On The Rocks,Neil Diamond,https://charts-static.billboard.com/img/1980/11/neil-diamond-4va-53x53.jpg,32,23,2,up,1980-11-08,
24,Never Be The Same,Christopher Cross,https://charts-static.billboard.com/img/1980/10/christopher-cross-r4j-53x53.jpg,31,24,5,up,1980-11-08,
25,Let Me Be Your Angel,Stacy Lattisaw,https://charts-static.billboard.com/img/1980/08/stacy-lattisaw-jqv-53x53.jpg,26,25,14,up,1980-11-08,
26,She's So Cold,The Rolling Stones,https://charts-static.billboard.com/img/1980/09/the-rolling-stones-3a7-53x53.jpg,28,26,7,up,1980-11-08,
27,Without Your Love,Roger Daltrey,https://charts-static.billboard.com/img/1980/09/roger-daltrey-8u0-53x53.jpg,30,27,9,up,1980-11-08,
28,Look What You've Done To Me,Boz Scaggs,https://charts-static.billboard.com/img/1980/08/boz-scaggs-una-53x53.jpg,14,14,12,down,1980-11-08,
29,I'm Alright,Kenny Loggins,https://charts-static.billboard.com/img/1980/07/kenny-loggins-dn7-53x53.jpg,16,7,18,down,1980-11-08,
30,Hungry Heart,Bruce Springsteen,Not supported yet,,,,new,1980-11-08,
31,I'm Happy That Love Has Found You,Jimmy Hall,https://charts-static.billboard.com/img/1980/09/jimmy-hall-kgh-53x53.jpg,35,31,7,up,1980-11-08,
32,(Just Like) Starting Over,John Lennon,https://charts-static.billboard.com/img/1840/12/john-lennon-fh1-53x53.jpg,38,32,2,up,1980-11-08,
33,Could I Have This Dance,Anne Murray,https://charts-static.billboard.com/img/1980/09/anne-murray-zsk-53x53.jpg,33,33,10,same,1980-11-08,
34,Theme From The Dukes Of Hazzard (Good Ol' Boys),Waylon,https://charts-static.billboard.com/img/1980/08/waylon-jennings-azz-53x53.jpg,39,34,9,up,1980-11-08,
35,You Shook Me All Night Long,AC/DC,https://charts-static.billboard.com/img/1980/09/ac-dc-3eb-53x53.jpg,36,35,10,up,1980-11-08,
36,Sometimes A Fantasy,Billy Joel,https://charts-static.billboard.com/img/1980/10/billy-joel-9l9-53x53.jpg,40,36,5,up,1980-11-08,
37,Deep Inside My Heart,Randy Meisner,https://charts-static.billboard.com/img/1980/10/randy-meisner-jyy-53x53.jpg,50,37,4,up,1980-11-08,
38,Everybody's Got To Learn Sometime,The Korgis,Not supported yet,48,38,5,up,1980-11-08,
39,This Time,John Cougar,https://charts-static.billboard.com/img/1980/09/john-mellencamp-tnp-53x53.jpg,43,39,7,up,1980-11-08,
40,Hold On,Kansas,https://charts-static.billboard.com/img/1980/09/kansas-t3y-53x53.jpg,41,40,8,up,1980-11-08,
41,If You Should Sail,Nielsen/Pearson,Not supported yet,45,41,9,up,1980-11-08,
42,Turning Japanese,The Vapors,https://charts-static.billboard.com/img/1980/07/the-vapors-mz0-53x53.jpg,46,42,7,up,1980-11-08,
43,Guilty,Barbra Streisand & Barry Gibb,https://charts-static.billboard.com/img/1980/11/barbra-streisand-2i4-53x53.jpg,68,43,2,up,1980-11-08,
44,Cry Like A Baby,Kim Carnes,https://charts-static.billboard.com/img/1980/10/kim-carnes-nds-53x53.jpg,44,44,6,same,1980-11-08,
45,I Believe In You,Don Williams,https://charts-static.billboard.com/img/1980/09/don-williams-t8z-53x53.jpg,49,45,7,up,1980-11-08,
46,Drivin' My Life Away,Eddie Rabbitt,https://charts-static.billboard.com/img/1980/06/eddie-rabbitt-sm6-53x53.jpg,18,5,21,down,1980-11-08,
47,It's My Turn,Diana Ross,https://charts-static.billboard.com/img/1980/10/diana-ross-1zl-53x53.jpg,63,47,3,up,1980-11-08,
48,One-Trick Pony,Paul Simon,https://charts-static.billboard.com/img/1980/10/paul-simon-3qi-53x53.jpg,66,48,3,up,1980-11-08,
49,Who Were You Thinkin' Of,The Doolittle Band,Not supported yet,53,49,5,up,1980-11-08,
50,"De Do Do Do, De Da Da Da",The Police,https://charts-static.billboard.com/img/1980/10/the-police-yho-53x53.jpg,64,50,3,up,1980-11-08,
51,Xanadu,Olivia Newton-John/Electric Light Orchestra,https://charts-static.billboard.com/img/1980/08/olivia-newton-john-hxh-53x53.jpg,27,8,14,down,1980-11-08,
52,I Could Be Good For You,707,Not supported yet,58,52,5,up,1980-11-08,
53,Late In The Evening,Paul Simon,https://charts-static.billboard.com/img/1980/08/paul-simon-3qi-53x53.jpg,29,6,14,down,1980-11-08,
54,Sequel,Harry Chapin,Not supported yet,70,54,2,up,1980-11-08,
55,Every Woman In The World,Air Supply,https://charts-static.billboard.com/img/1980/10/air-supply-6x5-53x53.jpg,71,55,3,up,1980-11-08,
56,Give Me The Night,George Benson,https://charts-static.billboard.com/img/1980/06/george-benson-qb2-53x53.jpg,34,4,19,down,1980-11-08,
57,Texas In My Rear View Mirror,Mac Davis,https://charts-static.billboard.com/img/1980/10/mac-davis-7l4-53x53.jpg,67,57,4,up,1980-11-08,
58,Suddenly,Olivia Newton-John & Cliff Richard,https://charts-static.billboard.com/img/1980/10/olivia-newton-john-hxh-53x53.jpg,69,58,3,up,1980-11-08,
59,Celebration,Kool & The Gang,https://charts-static.billboard.com/img/2017/07/kool-and-the-gang-53x53.jpg,77,59,3,up,1980-11-08,
60,Midnight Rocks,Al Stewart,https://charts-static.billboard.com/img/1980/08/al-stewart-87m-53x53.jpg,37,24,11,down,1980-11-08,
61,Love X Love,George Benson,https://charts-static.billboard.com/img/1980/10/george-benson-qb2-53x53.jpg,61,61,4,same,1980-11-08,
62,Live Every Minute,Ali Thomson,Not supported yet,42,42,9,down,1980-11-08,
63,Lookin' For Love,Johnny Lee,https://charts-static.billboard.com/img/1840/12/johnny-lee-tfl-53x53.jpg,47,5,18,down,1980-11-08,
64,Hot Rod Hearts,Robbie Dupree,https://charts-static.billboard.com/img/1980/07/robbie-dupree-32x-53x53.jpg,51,15,17,down,1980-11-08,
65,Let's Be Lovers Again,Eddie Money (with Valerie Carter),https://charts-static.billboard.com/img/1980/10/eddie-money-6yi-53x53.jpg,65,65,4,same,1980-11-08,
66,Walk Away,Donna Summer,https://charts-static.billboard.com/img/1980/09/donna-summer-617-53x53.jpg,52,36,9,down,1980-11-08,
