rank,title,artist,image,last week,peak position,weeks on chart,detail,date,weeks at no.1
53,Spending My Time,Roxette,https://charts-static.billboard.com/img/1991/10/roxette-qd2-53x53.jpg,66,53,3,up,1991-11-09,
54,All I Need Is You,Blue Train,Not supported yet,61,54,6,up,1991-11-09,
55,Housecall,Shabba Ranks (Featuring Maxi Priest),https://charts-static.billboard.com/img/1991/08/maxi-priest-k3c-53x53.jpg,62,55,3,up,1991-11-09,
56,Whispers,Corina,https://charts-static.billboard.com/img/1991/09/corina-6rh-53x53.jpg,51,51,7,down,1991-11-09,
57,Walk Through Fire,Bad Company,https://charts-static.billboard.com/img/1991/08/bad-company-h37-53x53.jpg,41,28,12,down,1991-11-09,
58,Now That We Found Love,Heavy D & The Boyz,https://charts-static.billboard.com/img/1991/06/heavy-d-the-boyz-gqc-53x53.jpg,42,11,20,down,1991-11-09,
59,Save Up All Your Tears,Cher,https://charts-static.billboard.com/img/1991/10/cher-n7y-53x53.jpg,68,59,4,up,1991-11-09,
60,(Everything I Do) I Do It For You,Bryan Adams,https://charts-static.billboard.com/img/1991/06/bryan-adams-xrt-53x53.jpg,46,1,20,down,1991-11-09,
61,2 Legit 2 Quit,M.C. Hammer,Not supported yet,,,,new,1991-11-09,
62,Change,Lisa Stansfield,https://charts-static.billboard.com/img/1991/10/lisa-stansfield-vtt-53x53.jpg,92,62,2,up,1991-11-09,
63,Gett Off,Prince And The N.P.G.,https://charts-static.billboard.com/img/1991/07/prince-vp8-53x53.jpg,49,21,13,down,1991-11-09,
64,Shot Of Poison,Lita Ford,https://charts-static.billboard.com/img/1991/11/lita-ford-tm0-53x53.jpg,78,64,2,up,1991-11-09,
65,Pop That Coochie,The 2 Live Crew,https://charts-static.billboard.com/img/1991/10/the-2-live-crew-qp8-53x53.jpg,70,65,2,up,1991-11-09,
66,Love. . .Thy Will Be Done,Martika,https://charts-static.billboard.com/img/1991/08/martika-blk-53x53.jpg,37,10,14,down,1991-11-09,
67,Wind Of Change,Scorpions,https://charts-static.billboard.com/img/1991/04/scorpions-ydn-53x53.jpg,63,4,24,down,1991-11-09,
68,I've Got A Lot To Learn About Love,The Storm,Not supported yet,82,68,3,up,1991-11-09,
69,Straight To Your Heart,Bad English,https://charts-static.billboard.com/img/1991/08/bad-english-jjh-53x53.jpg,52,42,11,down,1991-11-09,
70,What Time Is Love?,The KLF,Not supported yet,87,70,3,up,1991-11-09,
71,Conviction Of The Heart,Kenny Loggins,https://charts-static.billboard.com/img/1991/10/kenny-loggins-dn7-53x53.jpg,79,71,3,up,1991-11-09,
72,Home Sweet Home,Motley Crue,https://charts-static.billboard.com/img/1985/10/motley-crue-qt0-53x53.jpg,,,,new,1991-11-09,
73,The Devil Came Up To Michigan,K.M.C. KRU,Not supported yet,60,46,11,down,1991-11-09,
74,The Fly,U2,https://charts-static.billboard.com/img/1991/10/u2-uun-53x53.jpg,,,,new,1991-11-09,
75,Power Windows,Billy Falcon,https://charts-static.billboard.com/img/1991/08/billy-falcon-cgh-53x53.jpg,59,35,13,down,1991-11-09,
76,Too Many Walls,Cathy Dennis,https://charts-static.billboard.com/img/1991/07/cathy-dennis-jqj-53x53.jpg,65,8,19,down,1991-11-09,
77,Try A Little Tenderness,The Commitments,Not supported yet,67,67,3,down,1991-11-09,
78,Do You Feel Like I Feel?,Belinda Carlisle,https://charts-static.billboard.com/img/1991/10/belinda-carlisle-kje-53x53.jpg,81,78,3,up,1991-11-09,
79,Fall At Your Feet,Crowded House,https://charts-static.billboard.com/img/1991/10/crowded-house-ysk-53x53.jpg,76,76,4,down,1991-11-09,
80,For You,Michael W. Smith,https://charts-static.billboard.com/img/1991/09/michael-w-smith-v21-53x53.jpg,69,60,9,down,1991-11-09,
81,Stand By My Woman,Lenny Kravitz,https://charts-static.billboard.com/img/1991/10/lenny-kravitz-jjg-53x53.jpg,85,81,4,up,1991-11-09,
82,Send Me An Angel,Scorpions,https://charts-static.billboard.com/img/1991/08/scorpions-ydn-53x53.jpg,,,,new,1991-11-09,
83,Kiss Them For Me,Siouxsie & The Banshees,Not supported yet,54,23,13,down,1991-11-09,
84,Superman's Song,Crash Test Dummies,https://charts-static.billboard.com/img/1991/10/crash-test-dummies-gtl-53x53.jpg,56,56,6,down,1991-11-09,
85,I Wanna Be Your Girl,Icy Blu,Not supported yet,89,85,2,up,1991-11-09,
86,For Your Mind,Robbie Nevil,https://charts-static.billboard.com/img/1991/10/robbie-nevil-3vi-53x53.jpg,90,86,3,up,1991-11-09,
87,Just A Touch Of Love,C+C Music Factory Presents Zelma Davis,Not supported yet,,,,new,1991-11-09,
88,True Companion,Marc Cohn,https://charts-static.billboard.com/img/1991/11/marc-cohn-pxe-53x53.jpg,94,88,2,up,1991-11-09,
89,Ain't No Future In Yo' Fronting,M.C. Breed & D.F.C.,Not supported yet,80,67,9,down,1991-11-09,
90,I'll Be There,The Escape Club,https://charts-static.billboard.com/img/1991/05/the-escape-club-lsz-53x53.jpg,71,8,25,down,1991-11-09,
91,Monsters And Angels,Voice Of The Beehive,https://charts-static.billboard.com/img/1991/11/voice-of-the-beehive-62s-53x53.jpg,99,91,2,up,1991-11-09,
92,I'm Not Your Puppet,Hi-C,https://charts-static.billboard.com/img/1991/08/hi-c-yob-53x53.jpg,91,63,13,down,1991-11-09,
93,Tell Me What You Want Me To Do,Tevin Campbell,https://charts-static.billboard.com/img/1991/10/tevin-campbell-l6u-53x53.jpg,,,,new,1991-11-09,
94,Thinking Of You,Grandmaster Slice,Not supported yet,86,86,3,down,1991-11-09,
95,Ballad Of Youth,Richie Sambora,https://charts-static.billboard.com/img/1991/09/richie-sambora-zux-53x53.jpg,73,63,7,down,1991-11-09,
96,Forever More,Stevie B,https://charts-static.billboard.com/img/1991/10/stevie-b-ir7-53x53.jpg,97,96,3,up,1991-11-09,
97,You're The Story Of My Life,Desmond Child,https://charts-static.billboard.com/img/1991/10/desmond-child-6ku-53x53.jpg,74,74,6,down,1991-11-09,
98,I Can't Wait Another Minute,Hi-Five,https://charts-static.billboard.com/img/1991/06/hi-five-i9q-53x53.jpg,75,8,21,down,1991-11-09,
99,Double Good Everything,Smokey Robinson,https://charts-static.billboard.com/img/1991/11/smokey-robinson-ktg-53x53.jpg,,,,new,1991-11-09,
100,"Time, Love And Tenderness",Michael Bolton,https://charts-static.billboard.com/img/1991/07/michael-bolton-hcc-53x53.jpg,72,7,18,down,1991-11-09,
1,Cream,Prince And The N.P.G.,https://charts-static.billboard.com/img/1991/09/prince-vp8-53x53.jpg,1,1,8,same,1991-11-16,2
2,Can't Stop This Thing We Started,Bryan Adams,https://charts-static.billboard.com/img/1991/09/bryan-adams-xrt-53x53.jpg,3,2,10,up,1991-11-16,
3,When A Man Loves A Woman,Michael Bolton,https://charts-static.billboard.com/img/1991/08/michael-bolton-hcc-53x53.jpg,5,3,6,up,1991-11-16,
4,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,https://charts-static.billboard.com/img/1991/08/boyz-ii-men-iur-53x53.jpg,8,4,9,up,1991-11-16,
5,Set Adrift On Memory Bliss,P.M. Dawn,https://charts-static.billboard.com/img/1991/10/pm-dawn-6qa-53x53.jpg,11,5,5,up,1991-11-16,
6,Set The Night To Music,Roberta Flack With Maxi Priest,https://charts-static.billboard.com/img/1991/09/maxi-priest-k3c-53x53.jpg,10,6,9,up,1991-11-16,
7,O.P.P.,Naughty By Nature,https://charts-static.billboard.com/img/1991/07/naughty-by-nature-8ig-53x53.jpg,6,6,11,down,1991-11-16,
8,That's What Love Is For,Amy Grant,https://charts-static.billboard.com/img/1991/09/amy-grant-bra-53x53.jpg,17,8,8,up,1991-11-16,
9,Romantic,Karyn White,https://charts-static.billboard.com/img/1991/08/karyn-white-7np-53x53.jpg,2,1,14,down,1991-11-16,
10,Don't Cry,Guns N' Roses,https://charts-static.billboard.com/img/1991/09/guns-n-roses-i8r-53x53.jpg,13,10,9,up,1991-11-16,
11,I Wonder Why,Curtis Stigers,https://charts-static.billboard.com/img/1991/09/curtis-stigers-87r-53x53.jpg,16,11,11,up,1991-11-16,
12,The One And Only,Chesney Hawkes,Not supported yet,12,10,16,same,1991-11-16,
13,Blowing Kisses In The Wind,Paula Abdul,https://charts-static.billboard.com/img/1991/10/paula-abdul-3yb-53x53.jpg,21,13,5,up,1991-11-16,
14,With You,Tony Terry,https://charts-static.billboard.com/img/1991/03/tony-terry-iff-53x53.jpg,18,14,21,up,1991-11-16,
15,Let's Talk About Sex,Salt-N-Pepa,https://charts-static.billboard.com/img/1991/08/salt-n-pepa-8w9-53x53.jpg,20,15,13,up,1991-11-16,
16,Do Anything,Natural Selection,Not supported yet,9,2,15,down,1991-11-16,
17,Street Of Dreams,Nia Peeples,https://charts-static.billboard.com/img/1991/10/nia-peeples-x3s-53x53.jpg,22,17,6,up,1991-11-16,
18,Emotions,Mariah Carey,https://charts-static.billboard.com/img/1991/08/mariah-carey-tgq-53x53.jpg,7,1,12,down,1991-11-16,
19,Get A Leg Up,John Mellencamp,https://charts-static.billboard.com/img/1991/10/john-mellencamp-tnp-53x53.jpg,23,19,7,up,1991-11-16,
20,Hole Hearted,Extreme,https://charts-static.billboard.com/img/1991/06/extreme-rt4-53x53.jpg,14,4,16,down,1991-11-16,
21,Lies,EMF,https://charts-static.billboard.com/img/1991/09/emf-2to-53x53.jpg,27,21,8,up,1991-11-16,
22,Ring My Bell,D.J. Jazzy Jeff & The Fresh Prince,Not supported yet,26,22,6,up,1991-11-16,
23,Real Real Real,Jesus Jones,https://charts-static.billboard.com/img/1991/08/jesus-jones-y07-53x53.jpg,4,4,13,down,1991-11-16,
24,Keep Coming Back,Richard Marx,https://charts-static.billboard.com/img/1991/11/richard-marx-xrr-53x53.jpg,34,24,3,up,1991-11-16,
25,Don't Want To Be A Fool,Luther Vandross,https://charts-static.billboard.com/img/1991/08/luther-vandross-wv3-53x53.jpg,15,9,16,down,1991-11-16,
26,Enter Sandman,Metallica,https://charts-static.billboard.com/img/1991/08/metallica-b7f-53x53.jpg,24,16,13,down,1991-11-16,
27,Something Got Me Started,Simply Red,https://charts-static.billboard.com/img/1991/09/simply-red-312-53x53.jpg,32,27,8,up,1991-11-16,
28,All 4 Love,Color Me Badd,https://charts-static.billboard.com/img/1991/10/color-me-badd-cop-53x53.jpg,37,28,2,up,1991-11-16,
29,No Son Of Mine,Genesis,Not supported yet,40,29,3,up,1991-11-16,
30,My Heart Belongs To You,Russ Irwin,https:https://charts-static.billboard.com/img/1991/09/russ-irwin-fv2-53x53.jpg,28,28,10,down,1991-11-16,
31,Finally,CeCe Peniston,Not supported yet,39,31,8,up,1991-11-16,
32,Rush,Big Audio,https://charts-static.billboard.com/img/1991/09/big-audio-8wp-53x53.jpg,35,32,9,up,1991-11-16,
33,Top Of The World,Van Halen,https://charts-static.billboard.com/img/1991/07/van-halen-oet-53x53.jpg,36,33,6,up,1991-11-16,
34,Hey Donna,Rhythm Syndicate,https://charts-static.billboard.com/img/1991/09/rhythm-syndicate-o8w-53x53.jpg,19,13,11,down,1991-11-16,
35,Mind Playing Tricks On Me,Geto Boys,https://charts-static.billboard.com/img/1991/08/geto-boys-a70-53x53.jpg,38,35,7,up,1991-11-16,
36,Live For Loving You,Gloria Estefan,https://charts-static.billboard.com/img/1991/09/gloria-estefan-7bs-53x53.jpg,45,36,6,up,1991-11-16,
37,Forever My Lady,Jodeci,https://charts-static.billboard.com/img/1991/08/jodeci-bbm-53x53.jpg,46,37,4,up,1991-11-16,
38,Broken Arrow,Rod Stewart,https://charts-static.billboard.com/img/1991/10/rod-stewart-icm-53x53.jpg,43,38,5,up,1991-11-16,
39,Love Of A Lifetime,Firehouse,https://charts-static.billboard.com/img/1991/06/firehouse-9x7-53x53.jpg,30,5,21,down,1991-11-16,
40,Something To Talk About,Bonnie Raitt,https://charts-static.billboard.com/img/1991/06/bonnie-raitt-kcr-53x53.jpg,25,5,18,down,1991-11-16,
41,Groovy Train,The Farm,Not supported yet,44,41,8,up,1991-11-16,
42,Can't Let Go,Mariah Carey,https://charts-static.billboard.com/img/1991/10/mariah-carey-tgq-53x53.jpg,,,,new,1991-11-16,
43,Wildside,Marky Mark & The Funky Bunch,Not supported yet,47,43,2,up,1991-11-16,
44,Running Back To You,Vanessa Williams,https://charts-static.billboard.com/img/1991/08/vanessa-williams-y5l-53x53.jpg,29,18,15,down,1991-11-16,
45,Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,https://charts-static.billboard.com/img/1991/07/marky-mark-the-funky-bunch-8b0-53x53.jpg,31,1,18,down,1991-11-16,
46,Change,Lisa Stansfield,https://charts-static.billboard.com/img/1991/10/lisa-stansfield-vtt-53x53.jpg,62,46,3,up,1991-11-16,
47,Angel Baby,Angelica,https://charts-static.billboard.com/img/1991/10/angelica-1qs-53x53.jpg,48,47,5,up,1991-11-16,
48,Spending My Time,Roxette,https://charts-static.billboard.com/img/1991/10/roxette-qd2-53x53.jpg,53,48,4,up,1991-11-16,
49,Tender Kisses,Tracie Spencer,https://charts-static.billboard.com/img/1991/08/tracie-spencer-r57-53x53.jpg,51,49,5,up,1991-11-16,
50,Everybody Plays The Fool,Aaron Neville,https://charts-static.billboard.com/img/1991/07/aaron-neville-u0k-53x53.jpg,33,8,18,down,1991-11-16,
51,All I Need Is You,Blue Train,Not supported yet,54,51,7,up,1991-11-16,
52,Housecall,Shabba Ranks (Featuring Maxi Priest),https://charts-static.billboard.com/img/1991/08/maxi-priest-k3c-53x53.jpg,55,52,4,up,1991-11-16,
53,Can't Truss It,Public Enemy,https://charts-static.billboard.com/img/1991/10/public-enemy-0u1-53x53.jpg,52,52,5,down,1991-11-16,
54,Just Want To Hold You,Jasmine Guy,https://charts-static.billboard.com/img/1991/08/jasmine-guy-4bk-53x53.jpg,42,34,16,down,1991-11-16,
55,Shot Of Poison,Lita Ford,https://charts-static.billboard.com/img/1991/11/lita-ford-tm0-53x53.jpg,64,55,3,up,1991-11-16,
56,Save Up All Your Tears,Cher,https://charts-static.billboard.com/img/1991/10/cher-n7y-53x53.jpg,59,56,5,up,1991-11-16,
57,A Day In My Life (Without You),Lisette Melendez,https://charts-static.billboard.com/img/1991/09/lisette-melendez-q82-53x53.jpg,49,49,8,down,1991-11-16,
58,I Adore Mi Amor,Color Me Badd,https://charts-static.billboard.com/img/1991/07/color-me-badd-cop-53x53.jpg,41,1,17,down,1991-11-16,
59,2 Legit 2 Quit,M.C. Hammer,Not supported yet,61,59,2,up,1991-11-16,
60,Home Sweet Home,Motley Crue,https://charts-static.billboard.com/img/1985/10/motley-crue-qt0-53x53.jpg,72,60,2,up,1991-11-16,
61,I've Got A Lot To Learn About Love,The Storm,Not supported yet,68,61,4,up,1991-11-16,
62,Motownphilly,Boyz II Men,https://charts-static.billboard.com/img/1991/04/boyz-ii-men-iur-53x53.jpg,50,3,23,down,1991-11-16,
63,Pop That Coochie,The 2 Live Crew,https://charts-static.billboard.com/img/1991/10/the-2-live-crew-qp8-53x53.jpg,65,63,3,up,1991-11-16,
64,(Everything I Do) I Do It For You,Bryan Adams,https://charts-static.billboard.com/img/1991/06/bryan-adams-xrt-53x53.jpg,60,1,21,down,1991-11-16,
65,What Time Is Love?,The KLF,Not supported yet,70,65,4,up,1991-11-16,
66,Just A Touch Of Love,C+C Music Factory Presents Zelma Davis,Not supported yet,87,66,2,up,1991-11-16,
67,Conviction Of The Heart,Kenny Loggins,https://charts-static.billboard.com/img/1991/10/kenny-loggins-dn7-53x53.jpg,71,67,4,up,1991-11-16,
68,The Fly,U2,https://charts-static.billboard.com/img/1991/10/u2-uun-53x53.jpg,74,68,2,up,1991-11-16,
69,Walk Through Fire,Bad Company,https://charts-static.billboard.com/img/1991/08/bad-company-h37-53x53.jpg,57,28,13,down,1991-11-16,
70,Now That We Found Love,Heavy D & The Boyz,https://charts-static.billboard.com/img/1991/06/heavy-d-the-boyz-gqc-53x53.jpg,58,11,21,down,1991-11-16,
71,Send Me An Angel,Scorpions,https://charts-static.billboard.com/img/1991/08/scorpions-ydn-53x53.jpg,82,71,2,up,1991-11-16,
72,Whispers,Corina,https://charts-static.billboard.com/img/1991/09/corina-6rh-53x53.jpg,56,51,8,down,1991-11-16,
73,Do You Feel Like I Feel?,Belinda Carlisle,https://charts-static.billboard.com/img/1991/10/belinda-carlisle-kje-53x53.jpg,78,73,4,up,1991-11-16,
74,Tell Me What You Want Me To Do,Tevin Campbell,https://charts-static.billboard.com/img/1991/10/tevin-campbell-l6u-53x53.jpg,93,74,2,up,1991-11-16,
75,Fall At Your Feet,Crowded House,https://charts-static.billboard.com/img/1991/10/crowded-house-ysk-53x53.jpg,79,75,5,up,1991-11-16,
76,Stand By My Woman,Lenny Kravitz,https://charts-static.billboard.com/img/1991/10/lenny-kravitz-jjg-53x53.jpg,81,76,5,up,1991-11-16,
77,Straight To Your Heart,Bad English,https://charts-static.billboard.com/img/1991/08/bad-english-jjh-53x53.jpg,69,42,12,down,1991-11-16,
78,I Wanna Be Your Girl,Icy Blu,Not supported yet,85,78,3,up,1991-11-16,
79,Kiss You Back,Digital Underground,https://charts-static.billboard.com/img/1991/10/digital-underground-bh1-53x53.jpg,,,,new,1991-11-16,
80,True Companion,Marc Cohn,https://charts-static.billboard.com/img/1991/11/marc-cohn-pxe-53x53.jpg,88,80,3,up,1991-11-16,
81,Gett Off,Prince And The N.P.G.,https://charts-static.billboard.com/img/1991/07/prince-vp8-53x53.jpg,63,21,14,down,1991-11-16,
82,Monsters And Angels,Voice Of The Beehive,https://charts-static.billboard.com/img/1991/11/voice-of-the-beehive-62s-53x53.jpg,91,82,3,up,1991-11-16,
83,The Devil Came Up To Michigan,K.M.C. KRU,Not supported yet,73,46,12,down,1991-11-16,
84,Too Blind To See It,Kym Sims,https://charts-static.billboard.com/img/1991/11/kym-sims-u6s-53x53.jpg,,,,new,1991-11-16,
85,For You,Michael W. Smith,https://charts-static.billboard.com/img/1991/09/michael-w-smith-v21-53x53.jpg,80,60,10,down,1991-11-16,
86,Wind Of Change,Scorpions,https://charts-static.billboard.com/img/1991/04/scorpions-ydn-53x53.jpg,67,4,25,down,1991-11-16,
87,Thinking Of You,Grandmaster Slice,Not supported yet,94,86,4,up,1991-11-16,
88,All She Wrote,Firehouse,https://charts-static.billboard.com/img/1991/11/firehouse-9x7-53x53.jpg,,,,new,1991-11-16,
89,Ain't Gonna Hurt Nobody,Kid 'N Play,https://charts-static.billboard.com/img/1991/11/kid-n-play-kr3-53x53.jpg,,,,new,1991-11-16,
90,Ain't No Future In Yo' Fronting,M.C. Breed & D.F.C.,Not supported yet,89,67,10,down,1991-11-16,
91,For Your Mind,Robbie Nevil,https://charts-static.billboard.com/img/1991/10/robbie-nevil-3vi-53x53.jpg,86,86,4,down,1991-11-16,
92,In My Dreams,The Party,Not supported yet,,,,new,1991-11-16,
93,Too Many Walls,Cathy Dennis,https://charts-static.billboard.com/img/1991/07/cathy-dennis-jqj-53x53.jpg,76,8,20,down,1991-11-16,
94,Power Windows,Billy Falcon,https://charts-static.billboard.com/img/1991/08/billy-falcon-cgh-53x53.jpg,75,35,14,down,1991-11-16,
95,Double Good Everything,Smokey Robinson,https://charts-static.billboard.com/img/1991/11/smokey-robinson-ktg-53x53.jpg,99,95,2,up,1991-11-16,
96,Love Me All Up,Stacy Earl,https://charts-static.billboard.com/img/1991/11/stacy-earl-rj9-53x53.jpg,,,,new,1991-11-16,
97,Love. . .Thy Will Be Done,Martika,https://charts-static.billboard.com/img/1991/08/martika-blk-53x53.jpg,66,10,15,down,1991-11-16,
98,Try A Little Tenderness,The Commitments,Not supported yet,77,67,4,down,1991-11-16,
99,Into The Great Wide Open,Tom Petty And The Heartbreakers,https://charts-static.billboard.com/img/1991/09/tom-petty-and-the-heartbreakers-eog-53x53.jpg,-,99,1,re-entry,1991-11-16,
100,Forever More,Stevie B,https://charts-static.billboard.com/img/1991/10/stevie-b-ir7-53x53.jpg,96,96,4,down,1991-11-16,
1,When A Man Loves A Woman,Michael Bolton,https://charts-static.billboard.com/img/1991/08/michael-bolton-hcc-53x53.jpg,3,1,7,up,1991-11-23,
2,Cream,Prince And The N.P.G.,https://charts-static.billboard.com/img/1991/09/prince-vp8-53x53.jpg,1,1,9,down,1991-11-23,
3,Set Adrift On Memory Bliss,P.M. Dawn,https://charts-static.billboard.com/img/1991/10/pm-dawn-6qa-53x53.jpg,5,3,6,up,1991-11-23,
4,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,https://charts-static.billboard.com/img/1991/08/boyz-ii-men-iur-53x53.jpg,4,4,10,same,1991-11-23,
5,Can't Stop This Thing We Started,Bryan Adams,https://charts-static.billboard.com/img/1991/09/bryan-adams-xrt-53x53.jpg,2,2,11,down,1991-11-23,
6,Set The Night To Music,Roberta Flack With Maxi Priest,https://charts-static.billboard.com/img/1991/09/maxi-priest-k3c-53x53.jpg,6,6,10,same,1991-11-23,
7,That's What Love Is For,Amy Grant,https://charts-static.billboard.com/img/1991/09/amy-grant-bra-53x53.jpg,8,7,9,up,1991-11-23,
8,Blowing Kisses In The Wind,Paula Abdul,https://charts-static.billboard.com/img/1991/10/paula-abdul-3yb-53x53.jpg,13,8,6,up,1991-11-23,
9,I Wonder Why,Curtis Stigers,https://charts-static.billboard.com/img/1991/09/curtis-stigers-87r-53x53.jpg,11,9,12,up,1991-11-23,
10,Don't Cry,Guns N' Roses,https://charts-static.billboard.com/img/1991/09/guns-n-roses-i8r-53x53.jpg,10,10,10,same,1991-11-23,
11,O.P.P.,Naughty By Nature,https://charts-static.billboard.com/img/1991/07/naughty-by-nature-8ig-53x53.jpg,7,6,12,down,1991-11-23,
12,Street Of Dreams,Nia Peeples,https://charts-static.billboard.com/img/1991/10/nia-peeples-x3s-53x53.jpg,17,12,7,up,1991-11-23,
13,Let's Talk About Sex,Salt-N-Pepa,https://charts-static.billboard.com/img/1991/08/salt-n-pepa-8w9-53x53.jpg,15,13,14,up,1991-11-23,
14,Get A Leg Up,John Mellencamp,https://charts-static.billboard.com/img/1991/10/john-mellencamp-tnp-53x53.jpg,19,14,8,up,1991-11-23,
15,Romantic,Karyn White,https://charts-static.billboard.com/img/1991/08/karyn-white-7np-53x53.jpg,9,1,15,down,1991-11-23,
16,Keep Coming Back,Richard Marx,https://charts-static.billboard.com/img/1991/11/richard-marx-xrr-53x53.jpg,24,16,4,up,1991-11-23,
17,The One And Only,Chesney Hawkes,Not supported yet,12,10,17,down,1991-11-23,
18,Lies,EMF,https://charts-static.billboard.com/img/1991/09/emf-2to-53x53.jpg,21,18,9,up,1991-11-23,
19,With You,Tony Terry,https://charts-static.billboard.com/img/1991/03/tony-terry-iff-53x53.jpg,14,14,22,down,1991-11-23,
20,Ring My Bell,D.J. Jazzy Jeff & The Fresh Prince,Not supported yet,22,20,7,up,1991-11-23,
21,All 4 Love,Color Me Badd,https://charts-static.billboard.com/img/1991/10/color-me-badd-cop-53x53.jpg,28,21,3,up,1991-11-23,
22,No Son Of Mine,Genesis,Not supported yet,29,22,4,up,1991-11-23,
23,Something Got Me Started,Simply Red,https://charts-static.billboard.com/img/1991/09/simply-red-312-53x53.jpg,27,23,9,up,1991-11-23,
24,Do Anything,Natural Selection,Not supported yet,16,2,16,down,1991-11-23,
25,Finally,CeCe Peniston,Not supported yet,31,25,9,up,1991-11-23,
26,Wildside,Marky Mark & The Funky Bunch,Not supported yet,43,26,3,up,1991-11-23,
27,Top Of The World,Van Halen,https://charts-static.billboard.com/img/1991/07/van-halen-oet-53x53.jpg,33,27,7,up,1991-11-23,
28,Live For Loving You,Gloria Estefan,https://charts-static.billboard.com/img/1991/09/gloria-estefan-7bs-53x53.jpg,36,28,7,up,1991-11-23,
29,Forever My Lady,Jodeci,https://charts-static.billboard.com/img/1991/08/jodeci-bbm-53x53.jpg,37,29,5,up,1991-11-23,
30,Can't Let Go,Mariah Carey,https://charts-static.billboard.com/img/1991/10/mariah-carey-tgq-53x53.jpg,42,30,2,up,1991-11-23,
31,Hole Hearted,Extreme,https://charts-static.billboard.com/img/1991/06/extreme-rt4-53x53.jpg,20,4,17,down,1991-11-23,
32,Change,Lisa Stansfield,https://charts-static.billboard.com/img/1991/10/lisa-stansfield-vtt-53x53.jpg,46,32,4,up,1991-11-23,
33,Emotions,Mariah Carey,https://charts-static.billboard.com/img/1991/08/mariah-carey-tgq-53x53.jpg,18,1,13,down,1991-11-23,
34,Broken Arrow,Rod Stewart,https://charts-static.billboard.com/img/1991/10/rod-stewart-icm-53x53.jpg,38,34,6,up,1991-11-23,
35,Black Or White,Michael Jackson,https://charts-static.billboard.com/img/1991/11/michael-jackson-9to-53x53.jpg,,,,new,1991-11-23,
36,2 Legit 2 Quit,M.C. Hammer,Not supported yet,59,36,3,up,1991-11-23,
37,Mind Playing Tricks On Me,Geto Boys,https://charts-static.billboard.com/img/1991/08/geto-boys-a70-53x53.jpg,35,35,8,down,1991-11-23,
38,Enter Sandman,Metallica,https://charts-static.billboard.com/img/1991/08/metallica-b7f-53x53.jpg,26,16,14,down,1991-11-23,
39,Rush,Big Audio,https://charts-static.billboard.com/img/1991/09/big-audio-8wp-53x53.jpg,32,32,10,down,1991-11-23,
40,Spending My Time,Roxette,https://charts-static.billboard.com/img/1991/10/roxette-qd2-53x53.jpg,48,40,5,up,1991-11-23,
41,Housecall,Shabba Ranks (Featuring Maxi Priest),https://charts-static.billboard.com/img/1991/08/maxi-priest-k3c-53x53.jpg,52,41,5,up,1991-11-23,
42,Groovy Train,The Farm,Not supported yet,41,41,9,down,1991-11-23,
43,Angel Baby,Angelica,https://charts-static.billboard.com/img/1991/10/angelica-1qs-53x53.jpg,47,43,6,up,1991-11-23,
44,Tender Kisses,Tracie Spencer,https://charts-static.billboard.com/img/1991/08/tracie-spencer-r57-53x53.jpg,49,44,6,up,1991-11-23,
45,Shot Of Poison,Lita Ford,https://charts-static.billboard.com/img/1991/11/lita-ford-tm0-53x53.jpg,55,45,4,up,1991-11-23,
46,All I Need Is You,Blue Train,Not supported yet,51,46,8,up,1991-11-23,
47,Don't Want To Be A Fool,Luther Vandross,https://charts-static.billboard.com/img/1991/08/luther-vandross-wv3-53x53.jpg,25,9,17,down,1991-11-23,
48,Save Up All Your Tears,Cher,https://charts-static.billboard.com/img/1991/10/cher-n7y-53x53.jpg,56,48,6,up,1991-11-23,
49,Something To Talk About,Bonnie Raitt,https://charts-static.billboard.com/img/1991/06/bonnie-raitt-kcr-53x53.jpg,40,5,19,down,1991-11-23,
50,Real Real Real,Jesus Jones,https://charts-static.billboard.com/img/1991/08/jesus-jones-y07-53x53.jpg,23,4,14,down,1991-11-23,
51,Love Of A Lifetime,Firehouse,https://charts-static.billboard.com/img/1991/06/firehouse-9x7-53x53.jpg,39,5,22,down,1991-11-23,
52,Home Sweet Home,Motley Crue,https://charts-static.billboard.com/img/1985/10/motley-crue-qt0-53x53.jpg,60,52,3,up,1991-11-23,
53,Can't Truss It,Public Enemy,https://charts-static.billboard.com/img/1991/10/public-enemy-0u1-53x53.jpg,53,52,6,same,1991-11-23,
54,I've Got A Lot To Learn About Love,The Storm,Not supported yet,61,54,5,up,1991-11-23,
55,My Heart Belongs To You,Russ Irwin,https:https://charts-static.billboard.com/img/1991/09/russ-irwin-fv2-53x53.jpg,30,28,11,down,1991-11-23,
56,Running Back To You,Vanessa Williams,https://charts-static.billboard.com/img/1991/08/vanessa-williams-y5l-53x53.jpg,44,18,16,down,1991-11-23,
57,What Time Is Love?,The KLF,Not supported yet,65,57,5,up,1991-11-23,
58,Pop That Coochie,The 2 Live Crew,https://charts-static.billboard.com/img/1991/10/the-2-live-crew-qp8-53x53.jpg,63,58,4,up,1991-11-23,
59,Just A Touch Of Love,C+C Music Factory Presents Zelma Davis,Not supported yet,66,59,3,up,1991-11-23,
