rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
20,Break Up,Mario Featuring Gucci Mane & Sean Garrett,https://charts-static.billboard.com/img/2009/05/mario-bu9-53x53.jpg,,17,14,14,down,2009-10-03
21,Battlefield,Jordin Sparks,https://charts-static.billboard.com/img/2009/05/jordin-sparks-v2k-53x53.jpg,,16,10,19,down,2009-10-03
22,21 Guns,Green Day,https://charts-static.billboard.com/img/2009/05/green-day-qwn-53x53.jpg,,26,22,13,up,2009-10-03
23,Be On You,Flo Rida Featuring Ne-Yo,https://charts-static.billboard.com/img/2009/04/flo-rida-8v1-53x53.jpg,,19,19,10,down,2009-10-03
24,Say Hey (I Love You),Michael Franti & Spearhead Featuring Cherine Anderson,https://charts-static.billboard.com/img/2008/08/michael-franti-spearhead-nf2-53x53.jpg,,21,21,9,down,2009-10-03
25,Big Green Tractor,Jason Aldean,https://charts-static.billboard.com/img/2009/05/jason-aldean-jfn-53x53.jpg,,20,18,15,down,2009-10-03
26,Boom Boom Pow,The Black Eyed Peas,https://charts-static.billboard.com/img/1840/12/the-black-eyed-peas-99h-53x53.jpg,,15,1,28,down,2009-10-03
27,One Time,Justin Bieber,https://charts-static.billboard.com/img/2009/07/justin-bieber-3jm-53x53.jpg,,29,27,9,up,2009-10-03
28,I Know You Want Me (Calle Ocho),Pitbull,https://charts-static.billboard.com/img/2009/01/pitbull-odu-53x53.jpg,,25,2,30,down,2009-10-03
29,Love Drunk,Boys Like Girls,https://charts-static.billboard.com/img/2009/07/boys-like-girls-9nc-53x53.jpg,,22,22,12,down,2009-10-03
30,No Surprise,Daughtry,https://charts-static.billboard.com/img/2009/05/daughtry-uco-53x53.jpg,,24,15,20,down,2009-10-03
31,Already Gone,Kelly Clarkson,https://charts-static.billboard.com/img/2009/03/kelly-clarkson-091-53x53.jpg,,35,31,8,up,2009-10-03
32,Toes,Zac Brown Band,https://charts-static.billboard.com/img/2009/07/zac-brown-band-elb-53x53.jpg,,31,31,9,down,2009-10-03
33,Waking Up In Vegas,Katy Perry,https://charts-static.billboard.com/img/2009/05/katy-perry-l8p-53x53.jpg,,27,9,21,down,2009-10-03
34,Never Say Never,The Fray,https://charts-static.billboard.com/img/2009/02/the-fray-2ey-53x53.jpg,,32,32,15,down,2009-10-03
35,Fallin' For You,Colbie Caillat,https://charts-static.billboard.com/img/2009/06/colbie-caillat-961-53x53.jpg,,23,12,12,down,2009-10-03
36,Please Don't Leave Me,P!nk,https://charts-static.billboard.com/img/2008/11/pnk-e1s-53x53.jpg,,37,17,23,up,2009-10-03
37,Uprising,Muse,https://charts-static.billboard.com/img/2009/08/muse-wup-uprising-57a-53x53.jpg,,-,37,2,re-entry,2009-10-03
38,Pretty Wings,Maxwell,https://charts-static.billboard.com/img/2017/03/maxwell-53x53.jpg,,34,33,21,down,2009-10-03
39,American Ride,Toby Keith,https://charts-static.billboard.com/img/2009/07/toby-keith-5au-53x53.jpg,,36,36,8,down,2009-10-03
