Unnamed: 0.1,Unnamed: 0,title,artist,count,year,id
3213,13,Life Is A Highway,Tom Cochrane,26,1992,4XZxZXXdpclvC2BkbKtENJ
3214,14,Back To The Hotel,N2Deep,25,1992,4F2t297QK40XFcIHqkmLHs
3215,15,All I Want,Toad The Wet Sprocket,25,1992,0e3yhVeNaTfKIWQRw9U9sY
3216,16,Achy Breaky Heart,Billy Ray Cyrus,25,1992,7o9uu2GDtVDr9nsR7ZRN73
3217,17,Breakin' My Heart (Pretty Brown Eyes),Mint Condition,24,1992,18ESXa5mEm1V4Pkt5GSXWx
3218,18,"End Of The Road (From ""Boomerang"")",Boyz II Men,24,1992,6KnNSH6Os9TgxmOeRuSsme
3219,19,Everything's Gonna Be Alright,Naughty By Nature,24,1992,1B75hgRqe7A4fwee3g3Wmu
3220,20,Giving Him Something He Can Feel,En Vogue,24,1992,1EB3Z38oKDKVp4K2yEO2dl
3221,21,Move This,Technotronic Featuring Ya Kid K,23,1992,56y9EmjGAAejQ6QX9blIGI
3222,22,Ain't 2 Proud 2 Beg,TLC,22,1992,2fAYTT9kcUm8tnUrhD80sC
3223,23,Tennessee,Arrested Development,22,1992,72vw18TcgD8jmJvBr9qaVZ
3224,24,The One,Elton John,22,1992,4qz8PpznLcX5AtoUusIiAh
3225,25,If You Asked Me To,Celine Dion,22,1992,25usUtSavyWTxx0UqPoxq7
3226,26,To Be With You,Mr. Big,22,1992,16LYB0chkPiblx33djiNTt
3227,27,Keep On Walkin',CeCe Peniston,21,1992,2He3NOyqtLNE3RQPpeDdSb
3228,28,Live And Learn,Joe Public,21,1992,1JJNgkcjMOBk8py4nUmxTw
3229,29,Damn I Wish I Was Your Lover,Sophie B. Hawkins,21,1992,6ozp716QFraV8OrewK6ln4
3230,30,"I Wanna Love You (From ""Class Act"")",Jade,21,1992,
3231,31,Jump,Kris Kross,21,1992,1UGnjirP3yLwH8HemYj4i6
3232,32,Hold On My Heart,Genesis,20,1992,2Pxqs0WmxxHTV5QaTdmt3Q
3233,33,When I Look Into Your Eyes,Firehouse,20,1992,07nxmAxwhY51juyImllKD2
3234,34,Rhythm Is A Dancer,Snap!,20,1992,6CTnIURom7GvzLqXuFHrXA
3235,35,Twilight Zone,2 Unlimited,20,1992,2fZw0ya0oI4pXsjkB0NBHs
3236,36,Jesus He Knows Me,Genesis,20,1992,43thLwzSasUUZEYjYPeJh3
3237,37,People Everyday,Arrested Development,20,1992,
3238,38,Where Does That Leave Love,George LaMond,20,1992,6mYrhCAGWzTdF8QnKuchXM
3239,39,Warm It Up,Kris Kross,20,1992,3IeCYkdKI55mNMl2o4vX0k
3240,40,Thought I'd Died And Gone To Heaven,Bryan Adams,20,1992,7DFawVSjI88xR9mjnWwURg
3241,41,Humpin' Around,Bobby Brown,20,1992,122vb6LtwACmfBIWpwmN1w
3242,42,I Can't Dance,Genesis,20,1992,4d6eqRtpDX7tydHJGDZUBQ
3243,43,Do It To Me,Lionel Richie,20,1992,6jrp8qBMJO6vhAeYVAsdk9
3244,44,Do I Have To Say The Words?,Bryan Adams,20,1992,4aYOQDyN2wTOlt2mRQ6zef
3245,45,Nothing Broken But My Heart,Celine Dion,20,1992,07HqIg8BnB1lJElnw2ZiSR
3246,46,I Love Your Smile,Shanice,20,1992,0lmS0Wofcv7B7uFYssSKta
3247,47,Restless Heart,Peter Cetera,20,1992,6e3O5XkMEhMAatdKnOlZPh
3248,48,Remember The Time,Michael Jackson,20,1992,0s6e7ZafqOAUBDoQYGmxrc
3249,49,Friday I'm In Love,The Cure,20,1992,1cy5US2dffz6QGBAIzOGkq
3250,50,Good For Me,Amy Grant,20,1992,0symbiCfmFvJDJgR6y8gkf
3251,51,Just Take My Heart,Mr. Big,20,1992,4LFwNJWoj74Yd71fIr1W8x
3252,52,Crossover,EPMD,20,1992,3t4EJY6cTsb6FyP1EQzajK
3253,53,I Will Remember You,Amy Grant,20,1992,6ektpnOn2Df6kOdKSWIe0n
3254,54,One,U2,20,1992,0GZzK43dJ6uNjOuitlCxDr
3255,55,We Got A Love Thang,CeCe Peniston,20,1992,4jh9olf0OKCokpzxSyLeJx
3256,56,James Brown Is Dead,L.A. Style,20,1992,7pfP8Z9M9KRUtzTLcnjem5
3257,57,Everything Changes,Kathy Troccoli,20,1992,0AuDfYjzzablkkCHFhAxso
3258,58,Jump!,The Movement,20,1992,3AkbIT2UydYAB1FkwIaiiB
3259,59,November Rain,Guns N' Roses,20,1992,3620P9KJS2PDebJ9ABFitc
3260,60,Everybody's Free (To Feel Good),Rozalla,20,1992,3ojDU1HhKEfdExIN6QsK8q
3261,61,Take This Heart,Richard Marx,20,1992,6d1IYeSfyqOTW61rPgocGD
3262,62,I'll Be There,Mariah Carey,20,1992,16flEBCtUF67V5yO0GxYWn
3263,63,What Goes Around Comes Around,Giggles,20,1992,69PPTtlosAFbYDSoYTg2ND
3264,64,Hazard,Richard Marx,20,1992,0YL8rCxASTV9uBE9Sur0Ag
3265,65,Everything About You,Ugly Kid Joe,20,1992,2CfwYgycy3T1DmiV93C17p
3266,66,Too Funky,George Michael,20,1992,7BVMXNnQSswMX8IJeZUb5T
3267,67,Sometimes Love Just Ain't Enough,Patty Smyth,20,1992,0gljI0CtjpdZK6ecidfxto
3268,68,The Hitman,AB Logic,20,1992,5xl5582IihbEZAnfj0xyso
3269,69,In The Closet,Michael Jackson,20,1992,4p8OxKrG9ry2kl7wIcKvrs
3270,70,Beauty And The Beast,Celine Dion And Peabo Bryson,20,1992,5YRjPuBxgb9GaOfEvYCzHo
3271,71,Wishing On A Star,The Cover Girls,20,1992,0ACu78PvVsOFYIKgRkKbGZ
3272,72,Make It Happen,Mariah Carey,20,1992,6PMDILZiYo4YzMBbE0dGK9
3273,73,Slow Motion,Color Me Badd,20,1992,1I0HPyA358wezY1aCpuLBS
3274,74,The Best Things In Life Are Free,Luther Vandross And Janet Jackson With BBD And Ralph Tresvant,20,1992,6r20M5DWYdIoCDmDViBxuz
3275,75,Masterpiece,Atlantic Starr,20,1992,3NWcFiL6oCEagrFiTdDr1m
3276,76,She's Playing Hard To Get,Hi-Five,20,1992,4tEpvocDTdNVR9DYxnJTFy
3277,77,All 4 Love,Color Me Badd,20,1992,4r5VaK6H1bq0cTGPMTN97Z
3278,78,Thinkin' Back,Color Me Badd,20,1992,7dOyP04azUFikPvAkhRBeJ
3279,79,Missing You Now,Michael Bolton,20,1992,2zFqQ0xLiMHOVUuV5zw9Gq
3280,80,They Want EFX,Das EFX,20,1992,4xiaE15ARCs5CVPA6J8gmC
3281,81,"You Remind Me (From ""Strictly Business"")",Mary J. Blige,20,1992,79LdvxXi5JYUjhnO7v9Fi3
3282,82,You Showed Me,Salt-N-Pepa,20,1992,4W4wYHtsrgDiivRASVOINL
3283,83,You Think You Know Her,Cause And Effect,20,1992,1OEoNpiyqBghuEUaT6Je6U
3284,84,Boom! I Got Your Boyfriend,MC Luscious,20,1992,0KlprCNZnru5bkqnhUM4Y9
3285,85,Baby Hold On To Me,Gerald Levert (Duet With Eddie Levert),20,1992,0v1e4a7Hvedrz6vJss0iu9
3286,86,Nu Nu,Lidell Townsell,20,1992,4DbUk1qwcz9KKcUY4t8f8u
3287,87,Why,Annie Lennox,20,1992,42B6mMkWVI3sU7f14JTYJn
3288,88,This Used To Be My Playground,Madonna,20,1992,0rhyBUAgNXwdyvGVXSrLzc
3289,89,Take Me In Your Arms,Lil Suzy,19,1992,70hkUdHxJi9ILUwEDG1eNL
3290,90,I'm Too Sexy,Right Said Fred,19,1992,0sXuP9uIFdL9AQbMGhRTIG
3291,91,"Mr. Loverman (From ""Deep Cover"")",Shabba Ranks,19,1992,5YIF6HSOtHN9HdcE5IPzMe
3292,92,Have You Ever Needed Someone So Bad,Def Leppard,19,1992,60tCUGmI1Yhz5gLjXhplXx
3293,93,Constant Craving,k.d. lang,19,1992,6ez4yXpLini3DSbaLR10qZ
3294,94,Finally,CeCe Peniston,19,1992,4ywZNNUKItstMw7akcYdKj
3295,95,Honey Love,R. Kelly & Public Announcement,19,1992,05M64X8usrSHqWTLHm48ff
3296,96,Slow Dance (Hey Mr. DJ),R. Kelly & Public Announcement,19,1992,7AZoALrknj7D1slaR7BWYC
3297,97,The Choice Is Yours,Black Sheep,19,1992,72N8UFLVeuVHzfBnKkVpL6
3298,98,Would I Lie To You?,Charles & Eddie,19,1992,0oc7YoWV783fGr2GbdcIrz
3299,99,Just For Tonight,Vanessa Williams,19,1992,3bceL3NJmM8sKwr5dyrKAz
3300,0,Crazy,Daisy Dee,30,1991,792UwI6utk5DMQUT1KXa5E
3301,1,I'll Never Let You Go,Steelheart,27,1991,6lRkdG1HurVS72F9GoBeWJ
3302,2,Do You Want Me,Salt-N-Pepa,26,1991,3XfCNac1soQxgfNen0D0dN
3303,3,Wind Of Change,Scorpions,25,1991,3EgvmOhP3NQUHY7d6PDOUg
3304,4,I'll Be There,The Escape Club,25,1991,16flEBCtUF67V5yO0GxYWn
3305,5,Round And Round,Tevin Campbell,25,1991,1m8Bi4DPISDIpsr2aA9d2N
3306,6,Here I Am (Come And Take Me),UB40,25,1991,13Dg0Ufi02AZ8biIReK8Vp
3307,7,"Right Here, Right Now",Jesus Jones,25,1991,6FWlTp5HXA8uRDoPoMsrt1
3308,8,Motownphilly,Boyz II Men,24,1991,6CCYX0JVy5qYqUvWpCvHXh
3309,9,More Than Words,Extreme,24,1991,1l6DV8qhmCdgOKLSAFzPOe
3310,10,With You,Tony Terry,23,1991,6eN1f9KNmiWEhpE2RhQqB5
3311,11,Walking In Memphis,Marc Cohn,23,1991,3GwAKTo1XPfd0L7rQB1ZhZ
3312,12,Iesha,Another Bad Creation,23,1991,6ioBgySxoeQKALvAeLEmId
3313,13,I Like The Way (The Kissing Game),Hi-Five,23,1991,4oNktvBDV8PNZqZh6MgwZ3
3314,14,Unbelievable,EMF,23,1991,0tKjVEJlX3IZ5L1rEJc5hh
3315,15,"I Wanna Sex You Up (From ""New Jack City"")",Color Me Badd,23,1991,2pFLsd3LCZAxhBzkbql331
3316,16,Don't Treat Me Bad,Firehouse,23,1991,14EUcXXpqrC03Dzzdj8bGr
3317,17,One More Try,Timmy T.,23,1991,3Uyxe1fbF4zWSEwy38qgMw
3318,18,Signs,Tesla,22,1991,6y4OjcEz7LMrdVGODrcAIv
3319,19,Something In My Heart,Michel'le,22,1991,5AMvBCtX2rspUdoeJ9IsPN
3320,20,Love Of A Lifetime,Firehouse,22,1991,6enR2PAZd7LUMMwQb4ciuh
3321,21,Now That We Found Love,Heavy D & The Boyz,22,1991,0LBtQiEVfP4ysLQ43Do8uN
3322,22,(Everything I Do) I Do It For You,Bryan Adams,22,1991,2unWjXOcFWT2vlleStTEJy
3323,23,Hold You Tight,Tara Kemp,22,1991,528CAH5pTLq86oZ52fHifA
3324,24,This House,Tracie Spencer,21,1991,4FGAOmf2vxT7FF8w2vL6R6
3325,25,Running Back To You,Vanessa Williams,21,1991,2HXixVqzzm9rEUIMAWzshl
3326,26,All The Man That I Need,Whitney Houston,21,1991,2GBWPAsIXtC7NwULhUoHRf
3327,27,Baby Baby,Amy Grant,21,1991,70RPjUR5l0jmBQndfNXP0z
3328,28,Do Anything,Natural Selection,21,1991,0PdM2a6oIjqepoEfcJo0RO
3329,29,Temptation,Corina,21,1991,7snQQk1zcKl8gZ92AnueZW
3330,30,Losing My Religion,R.E.M.,21,1991,4hObp5bmIJ3PP3cKA9K9GY
3331,31,I Can't Wait Another Minute,Hi-Five,21,1991,0kFM6t9htbB53Dg8frGDGh
3332,32,Place In This World,Michael W. Smith,21,1991,3EIodfe9XNJJCq9dIYg3ng
3333,33,Hole Hearted,Extreme,20,1991,4PTG3Z6ehGkBFwjybzWkR8
3334,34,Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,20,1991,6EAlodKHBI1HxpSozNegwv
3335,35,Here We Go,C+C Music Factory/F. Williams,20,1991,3G3lahQSMk4BHnap1i853u
3336,36,Don't Want To Be A Fool,Luther Vandross,20,1991,1CtAzw53AIXKjAemxy4b1j
3337,37,How Can I Ease The Pain,Lisa Fischer,20,1991,1bQ6SZAR7xI0z6sIxK95KJ
3338,38,For You,The Outfield,20,1991,3r0Rhl5Zdo9YjACZNsaBvN
3339,39,Everybody Plays The Fool,Aaron Neville,20,1991,4uOKFydzAejjSFqYbv1XPt
3340,40,Cry For Help,Rick Astley,20,1991,3lIpkjFnRxJ6Uvm8DgtgfV
3341,41,Just Want To Hold You,Jasmine Guy,20,1991,3Dfy8YIxq89i84t108TvMi
3342,42,I Adore Mi Amor,Color Me Badd,20,1991,1qQSRy9DjrGh3jtsSCU6B1
3343,43,Get Here,Oleta Adams,20,1991,2iXH35MhsqO5Ry8a7iptpJ
3344,44,Romantic,Karyn White,20,1991,3F2YXxSOC9dPmxXdrh6mYl
3345,45,Touch Me (All Night Long),Cathy Dennis,20,1991,1OK4hVcucqYKMU9Ipb3dtx
3346,46,The One And Only,Chesney Hawkes,20,1991,0mt80ksFAwPHXyAlArU5Yc
3347,47,Something To Talk About,Bonnie Raitt,20,1991,7JmPqImeW3kLoYVNBA9v11
3348,48,Where Does My Heart Beat Now,Celine Dion,20,1991,5aWvinQcbc1W1WdP0GQ6J1
3349,49,Too Many Walls,Cathy Dennis,20,1991,1I0qu4PsBjAHfJHy9wy5AA
3350,50,Rush Rush,Paula Abdul,19,1991,2D4D3hiOf5U0W6SvJoCQph
3351,51,I've Been Thinking About You,Londonbeat,19,1991,7cm9QkrwSWH0scegcO8XZ2
3352,52,"Just The Way It Is, Baby",The Rembrandts,19,1991,31HhcRSNcS8Rgv9ldIfh66
3353,53,Joyride,Roxette,19,1991,3fGR17imrNcMkwm5WZSBbI
3354,54,I Don't Wanna Cry,Mariah Carey,19,1991,0KhiesN7gLBPEQhKsBmrI1
3355,55,Every Heartbeat,Amy Grant,19,1991,2TbSymxTNIsw2XG1lakTZw
3356,56,Real Real Real,Jesus Jones,19,1991,24gxdUxufJ5eSamdYcPAKH
3357,57,It Ain't Over 'til It's Over,Lenny Kravitz,19,1991,
3358,58,Someday,Mariah Carey,19,1991,0bSr5pybJSlgG5OZH441gF
3359,59,Enter Sandman,Metallica,19,1991,2hBR3npBmnfr1VWB3O64Jt
3360,60,Wicked Game,Chris Isaak,19,1991,4R11j2BjqkwcEmVxEzDQNG
3361,61,Show Me The Way,Styx,19,1991,5KXKhCfPNS4342ly8tTf6w
3362,62,Coming Out Of The Dark,Gloria Estefan,19,1991,3zwxnzanbTdJhsrR8JvT3j
3363,63,3 A.M. Eternal,The KLF,19,1991,3LFdvM7nIV8t02zyhYLvJo
3364,64,Hard To Handle,The Black Crowes,19,1991,0QciY6CzknfKHZD9h0Oahg
3365,65,Together Forever,Lisette Melendez,19,1991,0QcIphdyZIVgFvW7ijEiPX
3366,66,You're In Love,Wilson Phillips,19,1991,60iNCdO3iDf3YcMb63yPck
3367,67,Let's Talk About Sex,Salt-N-Pepa,19,1991,6sT9MWlJManry3EQwf4V80
3368,68,Emotions,Mariah Carey,18,1991,7BdXRaSlGAzhySfuW3y8h5
3369,69,Rico Suave,Gerardo,18,1991,2V8KvnD5LVeeDChMWEkSzC
3370,70,Around The Way Girl,LL Cool J,18,1991,2rxePraWVAXyZRHVW1ICss
3371,71,Strike It Up,Black Box,18,1991,7Fl0Mu6mWQkikl4aObURUO
3372,72,Fading Like A Flower (Every Time You Leave),Roxette,18,1991,6WoN3Qbw1FfayeJy09rFzR
3373,73,I Touch Myself,Divinyls,18,1991,48p5E25cFPanxuwCTmTpuL
3374,74,Summertime,D.J. Jazzy Jeff & The Fresh Prince,18,1991,5qHYXcVvc9xsFB2uH7GpMN
3375,75,Written All Over Your Face,The Rude Boys,18,1991,5QRs63VVKNaqUjg6XSSckM
3376,76,Sadeness Part 1,Enigma,18,1991,1ci5FGk5faD2gWyYl995yw
3377,77,Piece Of My Heart,Tara Kemp,18,1991,2QlPByrmEO9XciNBXCrawR
3378,78,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,18,1991,0RBqiot4WkkT43A3ATFniq
3379,79,Power Of Love/Love Power,Luther Vandross,18,1991,6LERtd1yiclxFH8MHAqr0Q
3380,80,Rhythm Of My Heart,Rod Stewart,18,1991,1y748kOQshZECWk5MddfOv
3381,81,"Time, Love And Tenderness",Michael Bolton,18,1991,6qwTCkJ7red7bQsPxvgHaD
3382,82,Unforgettable,Natalie Cole,17,1991,4B1ETlOJlSD73S3yrh0oBd
3383,83,I'll Do 4 U,Father M.C.,17,1991,1sCgHtOZFYWNbZ51xUOQaS
3384,84,Waiting For Love,Alias,17,1991,3BSi5qoJGLab7rn7zfmTPA
3385,85,I Wonder Why,Curtis Stigers,17,1991,7tLtIZclwLWk54PFAyDv5T
3386,86,Walk Through Fire,Bad Company,17,1991,7ttAAvkXzs3IC1Qm3H1N3k
3387,87,O.P.P.,Naughty By Nature,17,1991,2Gd10PZnMktt3Cgo9s6yi0
3388,88,Mercy Mercy Me (The Ecology)/I Want You,Robert Palmer,17,1991,6vejDalRlBqPrr7s3iwi9U
3389,89,Silent Lucidity,Queensryche,17,1991,0tvKT0EdO4Gm1nw7rgiHHa
3390,90,Playground,Another Bad Creation,17,1991,
3391,91,P.A.S.S.I.O.N.,Rhythm Syndicate,17,1991,
3392,92,The Motown Song,Rod Stewart,17,1991,09huOVRryZNV2deKFZLJDC
3393,93,Love Is A Wonderful Thing,Michael Bolton,17,1991,7mJq5UJOfh5yzyjCaiPaZH
3394,94,Never Gonna Let You Down,Surface,17,1991,
3395,95,More Than Ever,Nelson,17,1991,19aYH2zhbnTNx4plfenrIk
3396,96,Gypsy Woman (She's Homeless),Crystal Waters,16,1991,5Pm6zNr7i5606OzSc3vs4v
3397,97,Going Through The Motions,Aftershock,16,1991,2NZOT3dfOAhq58V7Wonn3b
3398,98,She Talks To Angels,The Black Crowes,16,1991,0L0T4tMAaGqLgIVj1MOj9t
3399,99,You Don't Have To Go Home Tonight,The Triplets,16,1991,6XpczhG192lULA9i4JLqKJ
3400,0,Hold On,Wilson Phillips,50,1990,6nJB7jGx2jt7xflEK71FEU
3401,1,Unchained Melody,The Righteous Brothers,32,1990,31H6au3jhblhr6MMJiXnCq
3402,2,Heart Of Stone,Cher,30,1990,2KCJYwlBWxdlwyIYckIf6V
3403,3,Sending All My Love,Linear,27,1990,3JeTD3IfCntCx3nLSAv56U
3404,4,Close To You,Maxi Priest,27,1990,5IDUGTWbntYwO9SNmhuSWf
3405,5,(Can't Live Without Your) Love And Affection,Nelson,26,1990,3m4OWJ3Ovl0pXwT79bw94N
3406,6,Poison,Alice Cooper,26,1990,3A0wRQczzSNVtZfK8IBOMt
3407,7,"It Must Have Been Love (From ""Pretty Woman"")",Roxette,25,1990,1kiNatIrwDusOZfR29W0LJ
3408,8,Tic-Tac-Toe,Kyper,25,1990,3eZTZlnRc8pMe5K1ClzXU2
3409,9,Here And Now,Luther Vandross,25,1990,3pecdrUzTZjaqrw6iCLTvd
3410,10,Mentirosa,Mellow Man Ace,24,1990,03i9ehMBCqbxKw7wwEycFZ
3411,11,Vogue,Madonna,24,1990,1qOU8KzFifXE9YrgjVwYvc
3412,12,Enjoy The Silence,Depeche Mode,24,1990,5Hcl1reJnHIfJBbCcglaKR
3413,13,"King Of Wishful Thinking (From ""Pretty Woman"")",Go West,24,1990,1exLL81vN8mD55M9HMOt1t
3414,14,"Cradle Of Love (From ""Ford Fairlane"")",Billy Idol,24,1990,5CdX4HXMRxyldTVxXDrzSA
3415,15,Black Velvet,Alannah Myles,24,1990,5ZeKZBB57EnctaXih6hJvE
3416,16,Rub You The Right Way,Johnny Gill,23,1990,7G7tgVYORlDuVprcYHuFJh
3417,17,The Humpty Dance,Digital Underground,23,1990,0Rc05PXAOn01TzKeb3bWtB
3418,18,I Wanna Be Rich,Calloway,23,1990,0qrOEuhMXqAyMMyfOCZ2yC
3419,19,Oh Girl,Paul Young,23,1990,3Yx4nbYHdmHQdnYAukyHJR
3420,20,Can't Stop,After 7,23,1990,3X7uFMzJrEE0sxn62qd8Ch
3421,21,I Don't Have The Heart,James Ingram,22,1990,4yopZ4FVYS0RWKkCagdIEm
3422,22,Release Me,Wilson Phillips,22,1990,1NAf61L4b3jFgLJhThTQ8B
3423,23,No More Lies,Michel'le,22,1990,0uMMLry3hzWGn3q3loqMkm
3424,24,Just A Friend,Biz Markie,22,1990,1wEeNtO7z41aUqC80shxqK
3425,25,Do Me!,Bell Biv DeVoe,22,1990,6GAn3ar2CL8wUg0MbICZvp
3426,26,The Power,Snap!,22,1990,7LOYcC6phKAVOckgmVZJJT
3427,27,Something Happened On The Way To Heaven,Phil Collins,22,1990,4ujVRZd9HdjepbpWSddABF
3428,28,All Around The World,Lisa Stansfield,22,1990,1Bj6YgjjPbEb4jhQ50T8tJ
3429,29,Vision Of Love,Mariah Carey,22,1990,0eDwzWuy2gf1RJzqWl0dkF
3430,30,The Ballad Of Jayne,L.A. Guns,22,1990,2G7ttyDosjWmunOYsNRm0C
3431,31,If U Were Mine,The U-Krew,22,1990,4iQZi2sMZlbTpcUlo5YGBf
3432,32,"Blaze Of Glory (From ""Young Guns II"")",Jon Bon Jovi,21,1990,5JsIknb4lyIKQCytjv0Uw5
3433,33,Girls Nite Out,Tyler Collins,21,1990,
3434,34,The Heart Of The Matter,Don Henley,21,1990,1wbM7WXEKWPxqwFg3iR6BU
3435,35,Epic,Faith No More,21,1990,6QnFHieoch6U9J8zfv6hml
3436,36,Make You Sweat,Keith Sweat,21,1990,5VzqFMyPERPObMOzZdELuK
3437,37,Expression,Salt-N-Pepa,21,1990,3zsyZzMZiKlFiiW1VnerX9
3438,38,House Of Pain,Faster Pussycat,21,1990,6Zd6gSMyyjSybIw4lK9Ecy
3439,39,Ready Or Not,After 7,21,1990,3333YXdcyths5CB8v28dZj
3440,40,Nothing Compares 2 U,Sinead O'Connor,21,1990,30iF3F3WvZ22dcNxI48lo7
3441,41,Don't Wanna Fall In Love,Jane Child,21,1990,5a3QwvHiJO4fKWJqsPkJvB
3442,42,Love Will Lead You Back,Taylor Dayne,20,1990,7BeV8s7R68eqPelMmvp5tu
3443,43,Opposites Attract,Paula Abdul (Duet With The Wild Pair),20,1990,17zC9AEvxzPsu8OFc9rmev
3444,44,I'll See You In My Dreams,Giant,20,1990,6rt4FH5qFgXGmyhgKmlJcL
3445,45,All I Wanna Do Is Make Love To You,Heart,20,1990,1B1w0fZM7BKsgqa12dK9Gv
3446,46,Have You Seen Her,M.C. Hammer,20,1990,21brTVDh5Y3B3mA4z5yyaU
3447,47,Giving You The Benefit,Pebbles,20,1990,3UiuKZWtgXjeAfnfGqIeu0
3448,48,"Whole Wide World (From ""True Love"")",A'me Lorain,20,1990,2dIUMoTXjETNEQ0z6ubBQw
3449,49,Get Up! (Before The Night Is Over),Technotronic,20,1990,4EEI0LQLYddKqvQ3dfc3WR
3450,50,If Wishes Came True,Sweet Sensation,20,1990,0gqy8H7byrHRhBVtKkMVKy
3451,51,Joey,Concrete Blonde,20,1990,74mogflQPJsYtZWZQ9mFmM
3452,52,Do You Remember?,Phil Collins,19,1990,4ByEFOBuLXpCqvO1kw8Wdm
3453,53,Everybody Everybody,Black Box,19,1990,7yPwc5aPWLWjO37iAey7Ww
3454,54,Unskinny Bop,Poison,19,1990,29wJiSQcze8HEmxkUQykyp
3455,55,Dirty Cash (Money Talks),The Adventures Of Stevie V,19,1990,1ePdl4tZOfuE730uEWfyKU
3456,56,When I'm Back On My Feet Again,Michael Bolton,19,1990,5yMXAaSvxo12QkYU75Ixv0
3457,57,I'll Be Your Everything,Tommy Page,18,1990,1mk6Ts3Rl80ZiRuGdV8ydx
3458,58,Feels Good,Tony Toni Tone,18,1990,3T8Ye4NB0MQhcEcxzMdAuH
3459,59,How Can We Be Lovers,Michael Bolton,18,1990,1MeTDprAANy4JqeIkxohn5
3460,60,La Raza,Kid Frost,18,1990,79rKHltKL1T8rS98lOv3yF
3461,61,Fly To the Angels,Slaughter,18,1990,3EGI5qmVmGlfgy9BmNb1R8
3462,62,Dangerous,Roxette,18,1990,0D2UIFvpE0xb5wEgWrpps2
3463,63,Here We Are,Gloria Estefan,18,1990,303oOLP2Jf6M4rke52qItM
3464,64,I'll Be Your Shelter,Taylor Dayne,18,1990,77Ffjo5brigkCg1sEZbKq5
3465,65,Knockin' Boots,Candyman,18,1990,3MrRksHupTVEQ7YbA0FsZK
3466,66,Could This Be Love,Seduction,18,1990,4CoSCPlKNrWli7E5kFtbcl
3467,67,Romeo,Dino,18,1990,37ZJ0p5Jm13JPevGcx4SkF
3468,68,Whip Appeal,Babyface,18,1990,3HNjLJb6VfoP0VC30TdxyE
3469,69,She Ain't Worth It,Glenn Medeiros Featuring Bobby Brown,18,1990,2tUBqZG2AbRi7Q0BIrVrEj
3470,70,Roam,The B-52s,18,1990,6IuOHB4yZcU935GKqT1K6I
3471,71,C'mon And Get My Love,D-Mob Introducing Cathy Dennis,18,1990,6ADSaE87h8Y3lccZlBJdXH
3472,72,"Baby, It's Tonight",Jude Cole,18,1990,4uvjOKsp7mSjrDhWdkLPBY
3473,73,Possession,Bad English,17,1990,1y9Tpv5Lj0KYMvz2mzoidT
3474,74,Sometimes She Cries,Warrant,17,1990,1O7hDH3rrF8eyLxrpeoOfb
3475,75,Ice Ice Baby,Vanilla Ice,17,1990,1iF6F8M479F4ciQBhahZvV
3476,76,Escapade,Janet Jackson,17,1990,4xbJyF9RDa1VLoZNoCFy1r
3477,77,Bad Of The Heart,George LaMond,17,1990,28sxgM4sBLWbHq9KbOLuE8
3478,78,Come Back To Me,Janet Jackson,17,1990,4P0uyibZjcXZLVeNOHBd8Q
3479,79,I Wish It Would Rain Down,Phil Collins,17,1990,5KvIQUPOrWc4M3tWyH3x1i
3480,80,Sacrifice,Elton John,17,1990,7B3gX7qlXO8lbAZRcU3xhq
3481,81,Time After Time,Timmy T.,17,1990,
3482,82,Cherry Pie,Warrant,17,1990,19wadMw1A8XejDV4p5wMt1
3483,83,Hippychick,Soho,17,1990,6r8k1vznHrzlEKYxL4dZEe
3484,84,U Can't Touch This,M.C. Hammer,17,1990,6wpGqhRvJGNNXwWlPmkMyO
3485,85,Without You,Motley Crue,17,1990,2LbkpJUH052AvFcNIgjHTO
3486,86,Forever,KISS,17,1990,17EVu5b0l5uo2gErSfqEt1
3487,87,More Than Words Can Say,Alias,17,1990,2PWldJzHn86WNueLuH7bV0
3488,88,Price Of Love,Bad English,17,1990,0oerlffJSzhRVvtDfLcp3N
3489,89,What It Takes,Aerosmith,17,1990,0R8vaqcl7316PnMAWFTSK3
3490,90,Across The River,Bruce Hornsby & The Range,16,1990,09PFYYJuXJ961Kp8ZIxxpx
3491,91,A Girl Like You,The Smithereens,16,1990,2gJDyiRxxIglLXp545SPVL
3492,92,Turtle Power,Partners In Kryme,16,1990,5fy4vfEtv6lzqLx2Mt7stF
3493,93,I Go To Extremes,Billy Joel,16,1990,3jfNEa2KqRxycjfmsocEih
3494,94,Groove Is In The Heart,Deee-Lite,16,1990,6IM0YkmoSfaKuVadipKFCT
3495,95,This Old Heart Of Mine,Rod Stewart With Ronald Isley,16,1990,
3496,96,The Way You Do The Things You Do,UB40,16,1990,3G0NNqwQ1sqRpySr6soHlH
3497,97,We're All In the Same Gang,The West Coast Rap All-Stars,16,1990,08QP0rwnQSbbpGRIuXfrAY
3498,98,Heartbeat,Seduction,16,1990,3VoYuG5L9dSDZLNHArVq7b
3499,99,Alright,Janet Jackson,16,1990,2QvIOJ4EIz4MIwWRpKG4mi
3500,0,Love Song,The Cure,31,1989,5DdwTllBqV9AGrzfKrkwTH
3501,1,"Wind Beneath My Wings (From ""Beaches"")",Bette Midler,28,1989,0p4b7LieKeph1CqJhxkTMC
